,Unnamed: 0,<TICKER>,<PER>,Date,Time,<OPEN>,<HIGH>,<LOW>,Close/Last,<VOL>,Pct_Change,SMA10,SMA20,SMA50,SMA100,SMA200,SMA500,EMA8,EMA20,EMA50,EMA200,Denoised_Close,ema_pct_change
754,754,SPY,60,240605,150000,533.8,534.69,533.24,534.65,870356,0.1592356687898131,531.0989999999999,528.4845,526.8006,528.2345,520.91625,515.96118,532.1186528767432,529.424308960254,527.6882170433735,522.502580314591,528.5501444147865,0.13610242400681205
755,755,SPY,60,240606,90000,534.98,535.41,534.36,534.36,357954,-0.1158921828853423,531.85,528.8995,526.8976,528.2881,521.07915,516.01428,532.6167300152448,529.8943747735632,527.9498555906922,522.6205645900677,528.9004597976257,0.09360264591531386
756,756,SPY,60,240606,100000,534.38,535.19,534.38,534.45,271276,0.0130992926382068,532.4570000000001,529.3195,527.0,528.3346,521.2339499999999,516.06674,533.0241233451904,530.3282438427476,528.2047632145867,522.7382704150422,529.2689124577659,0.07648902240340316
757,757,SPY,60,240606,110000,534.42,534.78,534.08,534.14,142976,-0.0523932487556552,533.0360000000001,529.837,527.0848000000001,528.374,521.39225,516.1200299999999,533.2720959351482,530.6912682386765,528.4375175983284,522.8517204606636,529.6546004123923,0.0465218325207184
758,758,SPY,60,240606,120000,534.15,534.25,533.25,533.46,207673,-0.129177197416445,533.3790000000001,530.2505,527.1537999999999,528.3949,521.54235,516.17151,533.3138523940041,530.9549569778501,528.6344776925116,522.9572754809556,530.0565276734151,0.007830235104044903
759,759,SPY,60,240606,130000,533.31,534.45,533.3,534.17,128947,0.1612570549961586,533.7,530.672,527.2424000000001,528.4274,521.67415,516.22523,533.5041074175588,531.2611515513881,528.8515569986877,523.068844879155,530.4736094348764,0.03567411997655867
760,760,SPY,60,240606,140000,534.12,534.56,532.68,534.41,271985,0.0542949150003676,533.9379999999999,531.0045,527.3544,528.4642,521.8024,516.28028,533.7054168803235,531.5610418798274,529.0695351556019,523.1816921937902,530.9046778740083,0.03773344196713602
761,761,SPY,60,240606,150000,534.33,534.67,534.0,534.63,563373,0.0561450788838273,534.136,531.412,527.4814,528.51,521.93245,516.33606,533.9108797958071,531.8533236055581,529.2875926004803,523.2956057042998,531.3484885284017,0.03849743865906863
762,762,SPY,60,240607,90000,533.66,534.3,532.55,534.06,319969,0.0749540906194912,534.2180000000001,531.819,527.5652,528.5499,522.05495,516.39216,533.9440176189611,532.0634832621716,529.474745831834,523.402714105252,531.8037272074762,0.006206620694193532
763,763,SPY,60,240607,100000,534.0,536.39,533.88,535.31,384917,0.2453183520599148,534.3639999999999,532.322,527.7472,528.6164,522.1845,516.45064,534.2475692591919,532.372675332441,529.7035793286248,523.5211945619162,532.2690173924436,0.05685083645743383
764,764,SPY,60,240607,110000,535.29,535.41,533.96,535.16,211061,-0.0242859011003372,534.415,532.757,527.9098,528.6807,522.3133,516.5087,534.4503316460381,532.6381348245894,529.9175566098552,523.6370035712504,532.7429280753119,0.03795288898129634
765,765,SPY,60,240607,120000,535.21,536.38,534.86,536.36,157437,0.2148689299527245,534.615,533.2325,528.1049999999999,528.7532,522.45395,516.56962,534.8747023913629,532.9925981746285,530.1702014486845,523.763600550641,533.2239819841519,0.07940321489141589
766,766,SPY,60,240607,130000,536.33,536.89,535.78,535.88,151175,-0.0839035668338607,534.758,533.6075,528.2811999999999,528.8235500000001,522.5855,516.63128,535.098101859949,533.2675888246639,530.3941151173635,523.8841617391918,533.7106641389313,0.04176669182283099
767,767,SPY,60,240607,140000,535.88,535.88,533.5,535.1,308954,-0.1455549749943966,534.854,533.9449999999999,528.443,528.88665,522.7114999999999,516.69004,535.0985236688492,533.4421041746959,530.5786596225649,523.9957621198963,534.2014306796755,7.882833050754101e-05
768,768,SPY,60,240607,150000,535.09,535.4,533.72,534.0,807583,-0.2037040497860232,534.908,534.1434999999999,528.5996,528.93945,522.8328,516.7447199999999,534.8544072979938,533.4952371104392,530.7128298334447,524.0953067754198,534.6947179066091,-0.04562082683047253
769,769,SPY,60,240610,90000,533.18,533.27,532.58,533.09,267510,-0.0168798529577099,534.8,534.25,528.739,528.98225,522.9485500000001,516.7971,534.4623167873285,533.4566430999212,530.8060521929175,524.1848062104903,535.1889514702474,-0.07330789562828288
770,770,SPY,60,240610,100000,533.12,533.89,533.04,533.76,187948,0.1200480192076805,534.735,534.3365,528.9223999999999,529.02555,523.0664,516.85402,534.3062463901445,533.485534233262,530.9218932833913,524.2800817705848,535.6825556481886,-0.029201384696719845
771,771,SPY,60,240610,110000,533.75,535.04,533.73,534.61,234681,0.161124121779862,534.733,534.4345000000001,529.146,529.06015,523.1917,516.91028,534.3737471923346,533.5926262110465,531.0665249193368,524.382867026599,536.1739626445728,0.012633354494018256
772,772,SPY,60,240610,120000,534.63,535.14,534.56,534.83,179108,0.0374090492490218,534.8100000000001,534.514,529.3684,529.09595,523.3156,516.96678,534.4751367051491,533.710471333804,531.214112177402,524.4868185984736,536.6616218478869,0.01897352056443591
773,773,SPY,60,240610,130000,534.86,535.72,534.23,535.29,292602,0.0803948696855158,534.808,534.586,529.581,529.13875,523.4463,517.02562,534.6562174373382,533.8609026353464,531.3739509155431,524.5943129407774,537.1440089829454,0.03388010400360297
774,774,SPY,60,240610,140000,535.31,535.57,534.29,535.01,276352,-0.0560422932506313,534.793,534.604,529.7856,529.17675,523.5782,517.08242,534.7348357845964,533.9703404795991,531.5165410757179,524.6979516179836,537.6196350935286,0.014704467037707225
775,775,SPY,60,240610,150000,534.9,535.99,534.71,535.66,1388631,0.1420826322677119,534.723,534.669,530.0176,529.23085,523.72345,517.14206,534.9404278324638,534.131260433923,531.6790296609839,524.8070267262624,538.0870552932438,0.03844747604029308
776,776,SPY,60,240611,90000,534.09,534.1,532.05,532.76,263231,-0.2490217004624765,534.411,534.5845,530.2202,529.25945,523.8608,517.19512,534.4558883141385,534.0006642021208,531.7214206546709,524.8861607886877,538.5448772237498,-0.09057822013726069
777,777,SPY,60,240611,100000,532.77,534.71,532.6,534.65,210473,0.3528727218124135,534.366,534.6099999999999,530.4502,529.30575,524.00345,517.24748,534.4990242443299,534.0625057066807,531.8362669035073,524.983313417656,538.9917691614843,0.0080709991478356
778,778,SPY,60,240611,110000,534.69,534.76,533.68,533.84,221833,-0.1589706184892222,534.35,534.629,530.7096,529.3489500000001,524.14865,517.3003,534.3525744122566,534.0413146869968,531.9148446719972,525.0714396523061,539.4264677164784,-0.02739945732930238
779,779,SPY,60,240611,120000,533.83,534.26,533.56,534.07,106098,0.0449581327388886,534.4480000000001,534.624,530.9972,529.3860500000001,524.30865,517.35514,534.2897800984218,534.0440466215686,531.999360567213,525.1609775662135,539.8477850697052,-0.011751475868493344
780,780,SPY,60,240611,130000,534.12,535.24,533.72,535.2,178557,0.2022017524151952,534.592,534.6635,531.3102,529.43845,524.4806,517.4108,534.4920511876614,534.1541374195144,532.124875839087,525.260868336699,540.2546156986612,0.03785793716704067
781,781,SPY,60,240611,140000,535.19,536.62,534.96,536.2,334095,0.1887180253741644,534.751,534.742,531.6172,529.50085,524.6549,517.46757,534.8715953681811,534.3489814747987,532.2846846297111,525.3697154179259,540.6459425445158,0.0710102572482274
782,782,SPY,60,240611,150000,536.21,537.01,535.63,536.97,913351,0.1417355140709779,534.965,534.8875,531.9272,529.56285,524.83865,517.52601,535.3379075085853,534.5986022867227,532.4684224873696,525.4851411351606,541.0208425781378,0.08718207219120533
783,783,SPY,60,240612,90000,541.63,542.96,541.22,542.63,489256,0.1846278825028156,535.6990000000001,535.2535,532.2332,529.68505,525.0497,517.5950300000001,536.9583725066775,535.3634973070348,532.8669157231591,525.655736745756,541.3784917266097,0.3026994680114692
784,784,SPY,60,240612,100000,542.68,543.96,542.55,543.06,433076,0.070022849561435,536.504,535.6485,532.5362,529.80225,525.2601,517.66301,538.3142897274158,536.0964975635077,533.2666445183294,525.8289134945545,541.7181691264282,0.25251812620195047
785,785,SPY,60,240612,110000,543.04,543.39,542.56,542.95,235490,-0.0165733647613284,537.2330000000001,535.978,532.874,529.9203000000001,525.43855,517.7275900000001,539.3444475657678,536.7492120812689,533.6463839489832,525.9992725642604,542.0392606744226,0.19136735881071232
786,786,SPY,60,240612,120000,542.97,543.1,542.43,542.79,177667,-0.0331510028178469,538.2360000000001,536.3235000000001,533.2088,530.0369,525.65125,517.79089,540.1101258844861,537.3245252163861,534.0049571274544,526.1663444790439,542.341261852498,0.14196462430902113
787,787,SPY,60,240612,130000,542.82,543.37,542.18,542.56,233089,-0.0478980140746664,539.027,536.6965,533.5842,530.1556,525.85435,517.8523899999999,540.6545423546003,537.8231418624446,534.3404490048091,526.3294654295012,542.6237798075372,0.1007973085530578
788,788,SPY,60,240612,140000,542.52,543.08,540.81,542.56,582176,0.0073730000737232,539.8990000000001,537.1245,533.9316,530.2726,526.0549500000001,517.91225,541.0779773869114,538.2742712088784,534.6627843379539,526.4909632859241,542.8865346732002,0.0783189632453718
789,789,SPY,60,240612,150000,542.48,544.12,540.36,541.34,1280982,-0.2101459961657547,540.626,537.537,534.2436,530.3860000000001,526.2477,517.96873,541.1362046342643,538.5662453794614,534.924635932544,526.6387148950193,543.129360125839,0.01076134120892025
790,790,SPY,60,240613,90000,543.15,543.175,541.75,542.0,316319,-0.2117278836417154,541.3059999999999,537.949,534.5283999999999,530.5205000000001,526.44655,518.0270300000001,541.3281591599833,538.8932696290365,535.2021011900913,526.7915635030291,543.3522031723131,0.03547249732600566
791,791,SPY,60,240613,100000,542.01,542.26,540.435,540.59,359980,-0.261987786203199,541.745,538.2479999999999,534.8106,530.6286,526.63025,518.0831900000001,541.1641237910982,539.0548629976996,535.4133913394995,526.9288613786209,543.5551231730656,-0.03030238979987443
792,792,SPY,60,240613,110000,540.49,541.64,540.27,541.21,194515,0.1332124553645816,542.169,538.567,535.1164,530.7411,526.80905,518.1402899999999,541.1743185041875,539.2601141407758,535.6407093261859,527.0709622604257,543.7382901093856,0.0018838486590455616
793,793,SPY,60,240613,120000,541.08,541.15,539.63,540.74,203929,-0.0628372883861964,541.98,538.8395,535.4262,530.858,526.98775,518.19633,541.0778032810347,539.4010556511781,535.8406815094727,527.2069725861927,543.901982109284,-0.017834405634686856
794,794,SPY,60,240613,130000,540.7,541.95,540.59,541.65,151553,0.1756981690401205,541.839,539.1715,535.73,530.9638,527.13825,518.25369,541.2049581074714,539.6152408272563,536.068497920866,527.350684301753,544.0465822518175,0.023500285109756547
795,795,SPY,60,240613,140000,541.68,542.57,541.26,542.49,286934,0.1495347806823325,541.7929999999999,539.513,536.0427999999999,531.0930000000001,527.3048,518.3131500000001,541.4905229724777,539.8890274151368,536.3203215318124,527.5013242589495,544.172574674953,0.05276464317787166
796,796,SPY,60,240613,150000,542.48,543.32,542.19,542.34,857740,-0.0258074030378975,541.7479999999999,539.992,536.322,531.2494,527.46415,518.37021,541.6792956452605,540.1224533755999,536.5563873540942,527.6489727737858,544.28054001715,0.03486167620192493
797,797,SPY,60,240614,90000,540.88,541.62,540.69,541.54,191253,0.1220233693240586,541.646,540.3365000000001,536.5858000000001,531.4154,527.6184,518.42875,541.6483410574248,540.2574578160189,536.7518231441297,527.7871919501661,544.3711502277113,-0.005714559903724492
798,798,SPY,60,240614,100000,541.4,541.4,539.86,541.24,281525,-0.0295530107129605,541.5139999999999,540.7065,536.81,531.5682,527.76815,518.49187,541.5575986002193,540.3510332621123,536.9278300796541,527.9210507367316,544.4451627855499,-0.01675302042434268
799,799,SPY,60,240614,110000,541.18,541.78,540.29,541.41,239452,0.0424997228278979,541.521,541.0735000000001,537.0189999999999,531.7096,527.9175,518.55847,541.5247989112817,540.4518872371492,537.1036014490794,528.0552691373612,544.5034143703554,-0.0060565467131179496
800,800,SPY,60,240614,120000,541.42,541.91,540.95,541.77,162287,0.0646448228731895,541.4979999999999,541.402,537.2138,531.837,528.0699000000001,518.6266499999999,541.5792880421079,540.5774217859921,537.2865974706841,528.1917341210691,544.5468140341361,0.0100621672240786
801,801,SPY,60,240614,130000,541.81,542.41,541.55,541.78,196695,-0.005536996364034,541.617,541.6809999999999,537.3964000000001,531.9603,528.2078,518.69419,541.6238906994173,540.6919530444691,537.4628093345789,528.3269407467301,544.5763359247661,0.008235665265310388
802,802,SPY,60,240614,140000,541.77,542.31,541.19,542.09,215778,0.0590656551673311,541.705,541.937,537.5734,532.0886,528.34675,518.76485,541.7274705439912,540.8251003735672,537.6442677920464,528.4638866099467,544.5930116164288,0.019123943081633676
803,803,SPY,60,240614,150000,542.06,542.8,541.9,542.73,683119,0.1236025532229038,541.904,541.942,537.7510000000001,532.2202,528.4886,518.83881,541.9502548675488,541.0065193856085,537.8437082707898,528.6058379869622,544.5979221047218,0.04112479718516582
804,804,SPY,60,240617,90000,542.08,542.45,541.61,542.1,151573,0.0036894923258526,541.949,541.894,537.9,532.3503000000001,528.62575,518.90863,541.9835315636491,541.1106603965029,538.0106216719353,528.7401082557487,544.5921895266104,0.006140175376145862
805,805,SPY,60,240617,100000,542.1,542.99,541.9,542.91,241783,0.1494189263973336,541.991,541.892,538.071,532.4843,528.7659,518.97457,542.1894134383937,541.2820260730265,538.2027541553888,528.8811022034528,544.5769686674224,0.037986739956963333
806,806,SPY,60,240617,110000,542.95,544.03,542.95,543.7,239297,0.1381342665070448,542.1270000000001,541.9375,538.256,532.6279999999999,528.90735,519.04107,542.5250993409728,541.5123093041668,538.4183324238049,529.0285539228214,544.5534383185903,0.061913031545612895
807,807,SPY,60,240617,120000,543.68,545.89,543.68,545.395,318894,0.3154429075927075,542.5125,542.07925,538.4811,532.78295,529.051425,519.10944,543.1628550429789,541.8820893704367,538.6919272307146,529.1914041325446,544.52279255091,0.11755321602278102
808,808,SPY,60,240617,130000,545.45,547.53,545.45,547.4,339159,0.3575029791914807,543.1285,542.3212500000001,538.7599,532.95685,529.2024749999999,519.18162,544.1044428112058,542.4076046684903,539.0334202804904,529.3725841909272,544.4862319686529,0.17335275405612194
809,809,SPY,60,240617,140000,547.4,548.42,547.33,547.79,446701,0.0712458896602094,543.7665000000001,542.64375,539.0323,533.13735,529.350775,519.25684,544.9234555198267,542.9202137476817,539.3768155636085,529.5558420596742,544.4449550099444,0.15052490738529656
810,810,SPY,60,240617,150000,547.76,548.38,546.74,547.05,999064,-0.1296188111581781,544.2945,542.89625,539.2850999999999,533.31975,529.495625,519.33244,545.3960209598652,543.313526724093,539.6777247571924,529.7299132829611,544.400149358425,0.08672143495598306
811,811,SPY,60,240618,90000,547.16,548.21,547.13,547.53,179860,0.0676219021858331,544.8695,543.24325,539.5431000000001,533.51225,529.643925,519.40788,545.8702385243396,543.7150956075127,539.9856571196555,529.907028573678,544.3529835302996,0.08694921602834249
812,812,SPY,60,240618,100000,547.54,547.94,546.98,547.11,162763,-0.078533075209108,545.3715,543.53825,539.8041,533.6846499999999,529.794275,519.4753000000001,546.1457410744863,544.0384198353686,540.2650431149631,530.078202418716,544.3045986995115,0.050470337216301786
813,813,SPY,60,240618,110000,547.12,547.81,546.73,547.81,169291,0.1261149290831885,545.8794999999999,543.89175,540.0541,533.90065,529.948275,519.5423400000001,546.5155763912671,544.3976179462859,540.5609237771214,530.2546382155448,544.2561008219215,0.06771733055233042
814,814,SPY,60,240618,120000,547.79,548.07,547.25,547.85,133886,0.0109531024662843,546.4545,544.20175,540.3078999999999,534.1088500000001,530.101525,519.60878,546.8121149709856,544.7264162371158,540.8467699035087,530.4297164422558,544.2085531170544,0.05425985873568351
815,815,SPY,60,240618,130000,547.84,548.62,547.49,548.12,186566,0.0511098130841071,546.9755,544.48325,540.5431000000001,534.3240499999999,530.2595249999999,519.67596,547.1027560885443,545.0496146907238,541.131994613175,530.6057391642235,544.1629689632307,0.05315191628008087
816,816,SPY,60,240618,140000,548.11,548.14,547.1,548.02,325527,-0.0164200616664596,547.4075,544.76725,540.7859000000001,534.53355,530.4126249999999,519.7406,547.3065880688678,545.3325085297025,541.4021124714819,530.7790153914451,544.1203052586983,0.037256617345660104
817,817,SPY,60,240618,150000,548.01,548.5,547.42,548.48,847745,0.0857648583055103,547.716,545.11425,541.0535,534.74825,530.570975,519.80772,547.567346275786,545.6322696221118,541.6796766882866,530.9551445915303,544.0814562978185,0.047643900622196256
818,818,SPY,60,240620,90000,549.44,550.1,548.81,549.59,179677,0.0273005241700599,547.9350000000001,545.5317499999999,541.3652999999999,534.98245,530.735775,519.87716,548.0168248811669,546.0091963247678,541.9898854456087,531.1405660383807,544.0472482073798,0.08208645172835816
