,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,PriceChange
976,SPY,60,240724,90000,548.86,549.17,546.33,546.74,523049,-0.38625514703203084
977,SPY,60,240724,100000,546.74,546.89,545.32,545.63,708165,-0.20302154589018798
978,SPY,60,240724,110000,545.56,545.66,544.19,544.39,441862,-0.21445853801597609
979,SPY,60,240724,120000,544.39,544.9,543.64,543.88,382159,-0.09368283767152058
980,SPY,60,240724,130000,543.9,545.03,543.74,543.895,270209,-0.0009192866335715118
981,SPY,60,240724,140000,543.92,544.19,541.81,542.51,620109,-0.2592292984262333
982,SPY,60,240724,150000,542.42,542.88,540.3,541.2,1864562,-0.2249179602521872
983,SPY,60,240725,90000,541.35,541.59,539.61,539.89,376398,-0.26969613004526394
984,SPY,60,240725,100000,539.81,542.815,537.46,542.8,975142,0.5538985939497248
985,SPY,60,240725,110000,542.85,544.61,542.1,543.99,497859,0.21000276319425004
986,SPY,60,240725,120000,543.94,546.62,543.32,546.09,461711,0.395264183549652
987,SPY,60,240725,130000,546.24,547.45,544.12,544.63,360707,-0.2947422378441736
988,SPY,60,240725,140000,544.63,544.63,540.6,540.845,465717,-0.6949672254558081
989,SPY,60,240725,150000,540.84,543.67,538.13,538.32,1263711,-0.46594186820501104
990,SPY,60,240726,90000,542.28,543.18,541.51,542.9,403882,0.1143320793685927
991,SPY,60,240726,100000,542.87,544.63,541.67,543.4,471889,0.09762926667525793
992,SPY,60,240726,110000,543.41,544.96,542.8,544.83,420034,0.2613128208903172
993,SPY,60,240726,120000,544.89,546.87,544.79,546.74,613198,0.33951806786691313
994,SPY,60,240726,130000,546.75,547.19,544.03,544.96,639049,-0.32738911751256766
995,SPY,60,240726,140000,544.94,545.46,543.38,543.57,358515,-0.25140382427423286
996,SPY,60,240726,150000,543.57,545.04,542.74,544.43,966805,0.15821329359602257
997,SPY,60,240729,90000,546.02,546.64,544.75,546.64,408444,0.11354895425076089
998,SPY,60,240729,100000,546.5,547.04,544.3,544.35,356697,-0.3934126258005448
999,SPY,60,240729,110000,544.27,545.78,542.74,545.6,262813,0.2443640105094973
1000,SPY,60,240729,120000,545.68,546.77,545.68,546.18,209450,0.09162879343204809
1001,SPY,60,240729,130000,546.23,547.05,544.98,545.46,222333,-0.14096625963421666
1002,SPY,60,240729,140000,545.49,545.49,544.48,545.13,187365,-0.06599571027883437
1003,SPY,60,240729,150000,545.15,546.05,544.52,544.74,630730,-0.07520865816747101
1004,SPY,60,240730,90000,546.26,547.34,545.75,546.25,445471,-0.0018306301028797468
1005,SPY,60,240730,100000,546.2,546.39,543.7,543.85,300520,-0.4302453313804509
1006,SPY,60,240730,110000,543.82,543.98,540.44,540.53,429099,-0.604979588834555
1007,SPY,60,240730,120000,540.58,541.265,538.81,538.83,295470,-0.32372636797513776
1008,SPY,60,240730,130000,538.94,541.48,538.54,541.32,237515,0.44160760010390676
1009,SPY,60,240730,140000,541.36,542.66,540.98,541.42,291668,0.011083197872015928
1010,SPY,60,240730,150000,541.29,543.655,540.79,541.96,952735,0.12377838127437654
1011,SPY,60,240731,90000,548.98,549.26,547.58,548.66,504617,-0.05828991948705782
1012,SPY,60,240731,100000,548.78,551.25,548.49,550.52,418309,0.3170669485039559
1013,SPY,60,240731,110000,550.58,551.7,550.285,550.62,264254,0.007265065930466711
1014,SPY,60,240731,120000,550.65,551.1,550.105,550.16,141231,-0.08898574412058641
1015,SPY,60,240731,130000,550.16,550.97,548.67,550.25,378320,0.01635887741748434
1016,SPY,60,240731,140000,550.51,553.5,549.44,553.05,463922,0.4613903471326522
1017,SPY,60,240731,150000,553.08,553.35,549.27,550.45,1910635,-0.475518912273088
1018,SPY,60,240801,90000,552.57,554.85,552.32,554.02,397403,0.26241019237380453
1019,SPY,60,240801,100000,553.95,554.3,547.25,547.47,715766,-1.1697806661251047
1020,SPY,60,240801,110000,547.48,547.64,544.18,544.72,452916,-0.5041280046759683
1021,SPY,60,240801,120000,544.75,546.405,543.14,543.76,435925,-0.1817347407067479
1022,SPY,60,240801,130000,543.72,543.93,540.48,542.57,526101,-0.21150592216581643
1023,SPY,60,240801,140000,542.51,542.85,539.44,539.96,593872,-0.47003741866508536
1024,SPY,60,240801,150000,539.95,543.47,539.7,543.05,1615457,0.5741272340031315
1025,SPY,60,240802,90000,535.75,536.95,533.89,534.18,621727,-0.2930471301913299
1026,SPY,60,240802,100000,534.14,534.85,529.02,529.26,1043620,-0.9136181525442759
1027,SPY,60,240802,110000,529.29,532.81,528.62,532.13,713998,0.5365678550511123
1028,SPY,60,240802,120000,532.19,533.5,530.64,531.29,462289,-0.1691125349969167
1029,SPY,60,240802,130000,531.25,532.02,529.66,530.25,372175,-0.18823529411764706
1030,SPY,60,240802,140000,530.21,532.4,529.56,530.94,489222,0.13768129609023183
1031,SPY,60,240802,150000,530.95,533.17,530.53,532.98,1284853,0.3823335530652552
1032,SPY,60,240805,90000,511.65,518.0,510.28,515.28,2203134,0.709469363822925
1033,SPY,60,240805,100000,515.25,520.93,514.61,516.42,1594186,0.2270742358078523
1034,SPY,60,240805,110000,516.4,521.93,515.35,520.38,1029959,0.770720371804806
1035,SPY,60,240805,120000,520.35,523.57,518.49,518.91,754506,-0.276736811761325
1036,SPY,60,240805,130000,518.83,520.88,518.27,519.04,588031,0.040475685677374605
1037,SPY,60,240805,140000,519.13,519.36,515.64,515.72,735789,-0.6568682218326755
1038,SPY,60,240805,150000,515.73,517.73,514.9,517.44,2484768,0.3315688441626503
1039,SPY,60,240806,90000,519.22,522.44,517.88,521.83,793996,0.5026770925619224
1040,SPY,60,240806,100000,521.89,526.49,521.19,525.4,693206,0.6725555193623161
1041,SPY,60,240806,110000,525.39,526.01,522.39,525.91,423587,0.09897409543386472
1042,SPY,60,240806,120000,525.94,528.03,525.51,527.62,345050,0.3194280716431437
1043,SPY,60,240806,130000,527.74,528.44,527.08,527.93,332227,0.036002577026554905
1044,SPY,60,240806,140000,527.88,529.75,526.9,527.47,506873,-0.07766916723497162
1045,SPY,60,240806,150000,527.53,527.65,521.98,522.21,2014246,-1.008473451746808
1046,SPY,60,240807,90000,528.47,531.19,527.95,531.01,507261,0.480632770072088
1047,SPY,60,240807,100000,531.13,531.59,528.29,530.43,449754,-0.13179447592868893
1048,SPY,60,240807,110000,530.53,531.14,527.08,528.0,361170,-0.47688160895707554
1049,SPY,60,240807,120000,528.03,528.06,524.66,525.05,452726,-0.56436187337841
1050,SPY,60,240807,130000,525.0,525.36,521.5,522.08,571330,-0.5561904761904684
1051,SPY,60,240807,140000,521.95,522.18,518.83,519.44,806405,-0.48088897403965714
1052,SPY,60,240807,150000,519.49,522.1,518.07,518.63,1363247,-0.16554697876764013
1053,SPY,60,240808,90000,523.91,525.03,521.88,525.02,533818,0.2118684506880979
1054,SPY,60,240808,100000,525.05,528.45,524.67,528.2,535305,0.5999428625845331
1055,SPY,60,240808,110000,528.2,528.48,526.43,527.68,347556,-0.09844755774329712
1056,SPY,60,240808,120000,527.68,529.01,526.66,527.85,309680,0.032216494845374616
1057,SPY,60,240808,130000,527.85,530.52,526.75,530.28,421933,0.46035805626597515
1058,SPY,60,240808,140000,530.2,531.29,529.51,530.12,412779,-0.015088645794047702
1059,SPY,60,240808,150000,530.05,531.03,528.22,530.63,1347536,0.109423639279321
1060,SPY,60,240809,90000,529.81,531.09,528.58,529.2,390129,-0.11513561465429116
1061,SPY,60,240809,100000,529.27,532.11,528.82,531.51,444924,0.4232244412114817
1062,SPY,60,240809,110000,531.63,532.64,530.13,530.32,236913,-0.2464119782555434
1063,SPY,60,240809,120000,530.4,531.44,529.8,531.44,144143,0.1960784313725636
1064,SPY,60,240809,130000,531.44,534.51,531.31,532.61,344941,0.2201565557729864
1065,SPY,60,240809,140000,532.63,532.935,531.48,532.43,292894,-0.03754951842743471
1066,SPY,60,240809,150000,532.38,533.41,531.88,532.93,719439,0.10330966602801654
1067,SPY,60,240812,90000,534.21,534.47,530.97,531.37,359730,-0.5316261395331483
1068,SPY,60,240812,100000,531.45,535.3,531.24,535.2,307603,0.7056167090036691
1069,SPY,60,240812,110000,535.23,535.73,531.86,534.795,360248,-0.0812734712179921
1070,SPY,60,240812,120000,534.8,535.15,532.78,532.79,188963,-0.37584143605085846
1071,SPY,60,240812,130000,532.73,534.22,531.77,532.44,167256,-0.05443658138268233
1072,SPY,60,240812,140000,532.4,533.23,532.18,533.23,237168,0.1558978211870851
1073,SPY,60,240812,150000,533.15,533.29,531.775,533.26,854861,0.020632092281724402
1074,SPY,60,240813,90000,536.53,538.44,536.28,537.685,378306,0.21527221217825152
1075,SPY,60,240813,100000,537.77,538.53,536.34,538.36,303692,0.10971233055024115
1076,SPY,60,240813,110000,538.35,539.26,538.18,539.05,163037,0.13002693415063282
1077,SPY,60,240813,120000,538.95,541.1,538.73,541.03,337922,0.3859356155487387
1078,SPY,60,240813,130000,541.04,541.04,539.49,540.75,217960,-0.05360047316279085
1079,SPY,60,240813,140000,540.69,541.48,540.3,541.42,260397,0.13501266899700465
1080,SPY,60,240813,150000,541.41,542.28,540.62,542.02,1155749,0.11266877227979048
1081,SPY,60,240813,160000,542.0,542.01,542.0,542.01,200,0.0018450184501828239
1082,SPY,60,240814,90000,542.87,543.265,541.31,541.49,291831,-0.2542045056827593
1083,SPY,60,240814,100000,541.5,542.4,540.18,542.36,332115,0.15881809787627216
1084,SPY,60,240814,110000,542.39,544.78,542.27,544.7,277979,0.42589280775826605
1085,SPY,60,240814,120000,544.53,544.96,541.8,543.095,283019,-0.26353001671164955
1086,SPY,60,240814,130000,542.86,543.6,542.5,543.28,136693,0.07736801385255113
1087,SPY,60,240814,140000,543.2,544.35,542.69,544.25,271862,0.19329896907215657
1088,SPY,60,240814,150000,544.25,544.68,542.76,543.76,960740,-0.09003215434083768
1089,SPY,60,240815,90000,549.5,550.28,548.965,550.17,590806,0.12192902638761766
1090,SPY,60,240815,100000,550.17,551.25,548.88,550.91,720789,0.1345038806187195
1091,SPY,60,240815,110000,550.93,552.13,550.8,551.61,386801,0.12342765868623305
1092,SPY,60,240815,120000,551.62,552.71,551.27,551.93,350890,0.056198107392760495
1093,SPY,60,240815,130000,551.93,552.67,551.45,552.65,271585,0.130451325349234
1094,SPY,60,240815,140000,552.65,553.08,552.46,552.92,332034,0.0488555143399949
1095,SPY,60,240815,150000,552.91,553.35,551.92,553.1,1534069,0.034363639652032804
1096,SPY,60,240816,90000,551.42,552.63,551.26,552.27,236653,0.1541474737949336
1097,SPY,60,240816,100000,552.2,553.57,551.67,552.13,275240,-0.012676566461436077
1098,SPY,60,240816,110000,552.15,553.51,552.0,553.37,166063,0.22095445078330658
1099,SPY,60,240816,120000,553.33,555.01,553.06,554.74,216705,0.2548208121735615
1100,SPY,60,240816,130000,554.89,554.89,553.97,554.55,150223,-0.061273405539842465
1101,SPY,60,240816,140000,554.53,554.72,553.81,554.59,220985,0.010819973671408061
1102,SPY,60,240816,150000,554.57,554.7,553.56,554.23,773994,-0.06130876174333841
1103,SPY,60,240819,90000,554.73,555.52,554.53,554.96,230205,0.04146161195536895
1104,SPY,60,240819,100000,555.0,556.65,553.89,556.515,283055,0.2729729729729705
1105,SPY,60,240819,110000,556.53,556.96,555.79,556.2,235768,-0.059295994825063744
1106,SPY,60,240819,120000,556.19,557.47,555.94,557.31,141179,0.20137003541953122
1107,SPY,60,240819,130000,557.29,557.56,556.9,557.56,148569,0.048448743024274946
1108,SPY,60,240819,140000,557.55,558.48,557.365,558.17,300417,0.11120078916689168
1109,SPY,60,240819,150000,558.17,559.58,557.81,559.55,968339,0.24723650500743422
1110,SPY,60,240820,90000,559.14,560.83,559.14,560.72,237881,0.28257681439354027
1111,SPY,60,240820,100000,560.75,560.81,557.96,558.4,411317,-0.4190815871600575
1112,SPY,60,240820,110000,558.39,559.315,557.85,559.28,192744,0.15938680850301515
1113,SPY,60,240820,120000,559.295,559.43,558.02,558.02,131031,-0.2279655637901246
1114,SPY,60,240820,130000,557.93,558.47,557.33,558.27,131453,0.06093954438729444
1115,SPY,60,240820,140000,558.29,559.71,558.2,559.1,197023,0.14508588726290264
1116,SPY,60,240820,150000,559.07,559.21,558.41,558.62,528670,-0.0804908151036624
1117,SPY,60,240821,90000,559.77,560.435,559.36,560.35,248474,0.10361398431499383
1118,SPY,60,240821,100000,560.37,562.08,558.58,559.28,446562,-0.19451433874048074
1119,SPY,60,240821,110000,559.11,560.3,558.55,558.89,140137,-0.03934824989716286
1120,SPY,60,240821,120000,558.85,560.31,557.99,560.165,167581,0.23530464346424637
1121,SPY,60,240821,130000,560.13,560.52,559.88,560.38,106505,0.04463249602770786
1122,SPY,60,240821,140000,560.42,561.69,560.18,560.75,323989,0.05888440812248688
1123,SPY,60,240821,150000,560.73,561.03,559.25,560.705,849233,-0.0044584737752531994
1124,SPY,60,240822,90000,562.56,563.13,561.63,562.31,288518,-0.04443970420932879
1125,SPY,60,240822,100000,562.36,562.42,560.18,560.43,323750,-0.3431965289138743
1126,SPY,60,240822,110000,560.53,561.24,557.08,557.75,309651,-0.49595918148894313
1127,SPY,60,240822,120000,557.73,560.06,557.28,557.58,338317,-0.026894734011076553
1128,SPY,60,240822,130000,557.54,558.41,555.25,555.52,376311,-0.3623058435269186
1129,SPY,60,240822,140000,555.52,557.28,555.28,556.08,270790,0.10080645161291386
1130,SPY,60,240822,150000,556.025,557.18,554.98,556.21,1067510,0.0332718852569685
1131,SPY,60,240823,90000,559.53,559.8,558.85,559.75,328211,0.039318713920616824
1132,SPY,60,240823,100000,559.8,563.09,558.35,560.51,922215,0.12683101107539058
1133,SPY,60,240823,110000,560.5,562.49,559.53,559.99,331085,-0.090990187332737
1134,SPY,60,240823,120000,560.11,560.13,557.3,559.31,318003,-0.14282908714360898
1135,SPY,60,240823,130000,559.3,561.0,558.985,560.39,188227,0.19488646522439335
1136,SPY,60,240823,140000,560.37,561.18,560.25,560.77,233502,0.07138140871209687
1137,SPY,60,240823,150000,560.74,562.66,560.21,562.08,847270,0.23896993258908436
1138,SPY,60,240826,90000,563.18,563.89,562.7,563.0,369782,-0.03196136226427607
1139,SPY,60,240826,100000,563.02,563.16,560.19,561.17,368079,-0.328585130190761
1140,SPY,60,240826,110000,561.1,561.32,559.79,560.02,160319,-0.19247905899127443
1141,SPY,60,240826,120000,559.98,561.65,559.75,561.55,133428,0.2803671559698447
1142,SPY,60,240826,130000,561.49,561.7,559.2,559.5,155701,-0.35441414807031457
1143,SPY,60,240826,140000,559.49,560.9,559.06,560.83,170320,0.23950383384868928
1144,SPY,60,240826,150000,560.78,560.89,559.85,560.77,757623,-0.0017832305003728567
1145,SPY,60,240827,90000,559.5,560.21,558.33,559.82,248377,0.057193923145674716
1146,SPY,60,240827,100000,559.85,561.7,559.6,561.61,329925,0.31436992051442186
1147,SPY,60,240827,110000,561.63,562.04,559.83,560.68,229207,-0.16915050834179896
1148,SPY,60,240827,120000,560.63,561.17,559.87,560.81,120201,0.0321067370636516
1149,SPY,60,240827,130000,560.87,562.01,560.78,561.94,140265,0.19077504591082606
1150,SPY,60,240827,140000,561.92,562.05,561.36,561.59,185912,-0.05872722095670688
1151,SPY,60,240827,150000,561.61,561.85,561.14,561.53,701482,-0.01424476059899947
1152,SPY,60,240828,90000,561.19,561.63,560.615,561.08,129700,-0.019601204583120445
1153,SPY,60,240828,100000,561.05,561.3,559.47,559.64,217461,-0.2513144995989606
1154,SPY,60,240828,110000,559.62,559.65,557.72,558.46,376194,-0.2072835138129388
1155,SPY,60,240828,120000,558.39,558.67,556.9,558.56,206653,0.030444671287085924
1156,SPY,60,240828,130000,558.58,558.87,555.24,555.34,229148,-0.5800422499910504
1157,SPY,60,240828,140000,555.35,558.15,555.05,558.06,339002,0.4879805528045237
1158,SPY,60,240828,150000,558.04,559.35,557.16,558.33,932879,0.05196760088883903
1159,SPY,60,240829,90000,560.31,561.28,559.41,561.09,417515,0.1392086523531771
1160,SPY,60,240829,100000,561.1,562.8,560.1,562.12,315645,0.1817857779361935
1161,SPY,60,240829,110000,562.08,563.19,561.51,562.48,176615,0.07116424708226182
1162,SPY,60,240829,120000,562.46,563.66,562.43,563.14,195652,0.12089748604344308
1163,SPY,60,240829,130000,562.94,563.03,562.01,562.87,150360,-0.012434717731916371
1164,SPY,60,240829,140000,562.77,562.77,557.18,558.48,406160,-0.7623007623007559
1165,SPY,60,240829,150000,558.48,559.95,557.56,558.315,820383,-0.0295444778684937
1166,SPY,60,240830,90000,560.77,561.9,560.41,561.7,231820,0.1658433939048208
1167,SPY,60,240830,100000,561.73,562.24,559.97,560.14,241784,-0.2830541363288469
1168,SPY,60,240830,110000,559.96,560.45,558.12,559.13,228248,-0.14822487320523622
1169,SPY,60,240830,120000,559.11,559.65,557.14,559.11,271605,0.0
1170,SPY,60,240830,130000,559.11,559.83,558.58,558.87,160759,-0.042925363524173976
1171,SPY,60,240830,140000,558.79,560.935,558.65,560.7,482592,0.3418099822831622
1172,SPY,60,240830,150000,560.7,564.2,560.17,563.59,1402279,0.5154271446406253
1173,SPY,60,240903,90000,560.47,560.78,558.17,559.09,367800,-0.2462219208878255
1174,SPY,60,240903,100000,559.14,559.14,555.15,555.34,594280,-0.6796151232249444
1175,SPY,60,240903,110000,555.35,556.975,555.16,555.62,326750,0.04861798865579937
1176,SPY,60,240903,120000,555.61,556.49,554.77,554.9,250367,-0.12778747682727745
1177,SPY,60,240903,130000,554.88,555.87,554.28,554.34,235258,-0.09731833910033946
1178,SPY,60,240903,140000,554.33,554.38,552.48,552.64,410405,-0.30487254884275694
1179,SPY,60,240903,150000,552.63,553.12,549.53,552.16,1413312,-0.08504786204151553
1180,SPY,60,240904,90000,550.2,552.54,550.04,552.49,311226,0.41621228644128744
1181,SPY,60,240904,100000,552.47,553.98,550.05,553.98,530245,0.27331800821763913
1182,SPY,60,240904,110000,553.97,554.39,551.35,551.84,306876,-0.3844973554524605
1183,SPY,60,240904,120000,551.82,553.07,551.1,552.3,187582,0.08698488637597486
1184,SPY,60,240904,130000,552.27,552.28,550.7,550.95,210721,-0.23901352599270945
1185,SPY,60,240904,140000,551.0,551.73,550.03,550.08,308974,-0.16696914700543722
1186,SPY,60,240904,150000,550.08,551.95,549.47,550.84,1078931,0.1381617219313538
1187,SPY,60,240905,90000,550.92,552.27,550.65,551.94,353450,0.1851448486168764
1188,SPY,60,240905,100000,551.97,553.78,550.37,550.42,366221,-0.28081236299075457
1189,SPY,60,240905,110000,550.43,550.5,547.37,547.52,370806,-0.5286775793470502
1190,SPY,60,240905,120000,547.48,549.27,547.11,548.74,246690,0.23014539343902807
1191,SPY,60,240905,130000,548.67,550.65,547.78,550.63,181669,0.3572274773543362
1192,SPY,60,240905,140000,550.77,551.15,549.89,550.23,215045,-0.0980445558036864
1193,SPY,60,240905,150000,550.15,550.25,548.04,549.54,870777,-0.11087885122239638
1194,SPY,60,240906,90000,549.94,551.58,547.86,547.87,434600,-0.37640469869441207
1195,SPY,60,240906,100000,547.89,548.26,541.56,542.23,669596,-1.0330540801985744
1196,SPY,60,240906,110000,542.22,545.49,540.26,540.56,585560,-0.3061487956918007
1197,SPY,60,240906,120000,540.52,541.17,539.66,540.18,243407,-0.06290239029083694
1198,SPY,60,240906,130000,540.21,542.0,539.9,540.66,255840,0.08330093852389474
1199,SPY,60,240906,140000,540.62,540.82,539.44,540.47,223571,-0.027745921349557407
1200,SPY,60,240906,150000,540.45,541.84,539.68,540.43,1409638,-0.0037006198538431854
1201,SPY,60,240909,90000,544.65,545.49,544.06,545.25,305481,0.11016248967227077
1202,SPY,60,240909,100000,545.35,546.39,543.32,543.36,328588,-0.36490327312735105
1203,SPY,60,240909,110000,543.33,545.99,542.69,545.88,144519,0.4693280326873087
1204,SPY,60,240909,120000,545.97,547.67,545.76,547.55,181890,0.2893931901020069
1205,SPY,60,240909,130000,547.5,547.71,545.61,545.69,156089,-0.33059360730592613
1206,SPY,60,240909,140000,545.6,545.85,544.2,545.1,289221,-0.09164222873900292
1207,SPY,60,240909,150000,545.03,546.48,544.47,546.42,783442,0.2550318331101015
1208,SPY,60,240910,90000,548.4,548.66,547.66,547.875,280201,-0.09573304157548819
1209,SPY,60,240910,100000,547.88,548.1,545.55,546.44,348717,-0.2628312769219429
1210,SPY,60,240910,110000,546.4,547.72,544.18,544.18,241561,-0.4062957540263593
1211,SPY,60,240910,120000,544.11,545.82,543.43,545.15,260011,0.19113782139640212
1212,SPY,60,240910,130000,545.12,547.16,545.06,547.0,245834,0.3448781919577332
1213,SPY,60,240910,140000,547.04,548.35,547.04,548.23,264934,0.2175343667739205
1214,SPY,60,240910,150000,548.19,549.14,547.98,548.78,585468,0.10762691767451397
1215,SPY,60,240911,90000,548.7,548.72,544.54,544.68,348671,-0.7326407873154903
1216,SPY,60,240911,100000,544.6,544.75,539.97,541.17,686613,-0.6298200514138934
1217,SPY,60,240911,110000,541.1,545.15,540.58,544.47,519371,0.6228053964147117
1218,SPY,60,240911,120000,544.49,547.54,544.27,547.34,368813,0.5234255909199477
1219,SPY,60,240911,130000,547.41,550.8,547.36,550.01,372463,0.4749639210098505
1220,SPY,60,240911,140000,549.94,552.68,549.7,551.71,519384,0.3218532930865152
1221,SPY,60,240911,150000,551.47,555.36,551.24,554.36,1105995,0.5240538923241493
1222,SPY,60,240912,90000,555.01,555.37,552.74,553.77,290368,-0.22341939784868906
1223,SPY,60,240912,100000,553.77,556.27,553.32,554.46,481273,0.12460046589740409
1224,SPY,60,240912,110000,554.4,556.63,554.07,554.54,316970,0.025252525252522792
1225,SPY,60,240912,120000,554.46,557.24,554.42,557.1,256435,0.4761389460015125
1226,SPY,60,240912,130000,557.12,559.35,557.01,559.14,344789,0.3625789775990777
1227,SPY,60,240912,140000,559.16,559.35,556.58,558.68,429131,-0.08584305028972355
1228,SPY,60,240912,150000,558.6,559.22,558.12,559.02,888022,0.0751879699248047
1229,SPY,60,240913,90000,559.71,561.28,559.45,560.95,274611,0.22154329920852028
1230,SPY,60,240913,100000,560.98,562.56,559.99,561.86,360017,0.15686833755214008
1231,SPY,60,240913,110000,561.84,562.78,561.51,562.605,225507,0.13615976078598646
1232,SPY,60,240913,120000,562.6,562.94,561.34,562.18,204120,-0.07465339495202146
1233,SPY,60,240913,130000,562.19,563.02,562.14,562.58,190665,0.06937156477347273
1234,SPY,60,240913,140000,562.58,562.97,561.11,561.4,272636,-0.20974794695866605
1235,SPY,60,240913,150000,561.29,562.34,561.05,561.97,592585,0.12114949491351418
1236,SPY,60,240916,90000,561.74,562.89,560.84,562.49,276486,0.13351372521095167
1237,SPY,60,240916,100000,562.53,562.81,559.9,560.7,327228,-0.32531598314755256
1238,SPY,60,240916,110000,560.62,561.54,560.18,561.27,178315,0.11594306303734744
1239,SPY,60,240916,120000,561.29,561.61,560.36,561.56,203056,0.04810347592153465
1240,SPY,60,240916,130000,561.54,562.54,561.2,562.5,133986,0.17095843573031955
1241,SPY,60,240916,140000,562.5,562.72,561.85,562.7,177044,0.03555555555556364
1242,SPY,60,240916,150000,562.63,563.09,561.96,562.86,433622,0.040879441195815755
1243,SPY,60,240917,90000,565.1,565.54,564.08,564.52,258861,-0.10263670146877382
1244,SPY,60,240917,100000,564.51,566.55,564.28,565.11,417733,0.10628686825743083
1245,SPY,60,240917,110000,565.16,565.96,564.77,564.96,239231,-0.035388208648866125
1246,SPY,60,240917,120000,564.96,565.18,560.98,561.87,500286,-0.5469413763806343
1247,SPY,60,240917,130000,561.92,563.07,560.82,562.64,251901,0.12813211845102992
1248,SPY,60,240917,140000,562.59,563.17,561.38,562.01,286458,-0.10309461597256277
1249,SPY,60,240917,150000,561.99,563.16,561.33,563.1,698494,0.19751241125287167
1250,SPY,60,240918,90000,563.71,563.92,562.57,562.93,131797,-0.13836901953133462
1251,SPY,60,240918,100000,562.985,563.335,562.23,562.79,297228,-0.03463680204624458
1252,SPY,60,240918,110000,562.84,563.13,561.56,561.64,249877,-0.21320446308010188
1253,SPY,60,240918,120000,561.62,563.7,561.35,563.62,145997,0.35611267405006947
1254,SPY,60,240918,130000,563.63,564.27,562.87,563.12,219699,-0.09048489257136613
1255,SPY,60,240918,140000,562.95,568.67,561.84,563.91,1403594,0.17053024247267476
1256,SPY,60,240918,150000,563.73,565.81,560.84,561.36,1062242,-0.4204140279921247
1257,SPY,60,240919,90000,571.01,571.09,568.1,569.63,405977,-0.24167702842331928
1258,SPY,60,240919,100000,569.66,571.89,569.38,569.91,457592,0.04388582663343047
1259,SPY,60,240919,110000,569.94,571.16,569.45,570.38,240941,0.07720110888864457
1260,SPY,60,240919,120000,570.43,572.04,570.34,571.49,181133,0.18582472871343708
1261,SPY,60,240919,130000,571.49,572.88,571.33,572.49,266023,0.17498118952212635
1262,SPY,60,240919,140000,572.49,572.74,570.89,571.89,493875,-0.10480532411046878
1263,SPY,60,240919,150000,571.87,572.1,570.37,570.95,1547705,-0.1608757235035863
1264,SPY,60,240920,90000,567.84,568.43,566.94,567.08,270201,-0.13384051845590145
1265,SPY,60,240920,100000,567.08,567.76,566.27,566.41,330394,-0.11814911476336191
1266,SPY,60,240920,110000,566.36,567.36,565.17,566.92,398694,0.09887703933892672
1267,SPY,60,240920,120000,566.89,568.5,566.79,568.15,235361,0.22226534248266702
1268,SPY,60,240920,130000,568.14,568.64,567.89,568.07,225381,-0.012320906818730654
1269,SPY,60,240920,140000,568.03,568.13,566.09,567.49,461872,-0.09506540147526779
1270,SPY,60,240920,150000,567.47,569.3,567.15,568.03,1143646,0.09868363085272268
1271,SPY,60,240923,90000,569.34,569.38,568.32,568.74,230004,-0.10538518284329622
1272,SPY,60,240923,100000,568.78,570.27,568.41,569.87,242005,0.19163824325750412
1273,SPY,60,240923,110000,569.86,570.11,568.74,569.6,229169,-0.045625241287332134
1274,SPY,60,240923,120000,569.59,569.64,568.35,568.62,176974,-0.17029793360136716
1275,SPY,60,240923,130000,568.56,569.33,568.14,569.32,157775,0.13367102856340662
1276,SPY,60,240923,140000,569.29,569.54,568.94,569.49,127771,0.03513147956226975
1277,SPY,60,240923,150000,569.465,569.91,569.08,569.6,585620,0.02370646132773584
1278,SPY,60,240924,90000,570.48,570.54,569.24,569.34,257598,-0.19983172065628704
1279,SPY,60,240924,100000,569.34,569.65,567.61,569.5,427233,0.02810271542487234
1280,SPY,60,240924,110000,569.47,571.07,569.32,570.6,326623,0.1984301192336726
1281,SPY,60,240924,120000,570.64,571.19,570.31,570.43,241585,-0.03680078508342149
1282,SPY,60,240924,130000,570.39,571.01,570.35,570.46,106445,0.012272304914190296
1283,SPY,60,240924,140000,570.48,570.68,569.46,570.47,196650,-0.0017529098303167342
1284,SPY,60,240924,150000,570.4,571.36,570.38,571.23,1085131,0.1455119214586327
1285,SPY,60,240925,90000,571.14,571.79,570.89,571.53,555848,0.06828448366424807
1286,SPY,60,240925,100000,571.58,571.89,570.67,571.27,385708,-0.05423562755870728
1287,SPY,60,240925,110000,571.25,571.4,570.33,570.74,270128,-0.08927789934354327
1288,SPY,60,240925,120000,570.71,570.82,569.91,569.99,300976,-0.1261586444954578
1289,SPY,60,240925,130000,570.0,570.31,568.96,570.29,319614,0.050877192982449755
1290,SPY,60,240925,140000,570.28,570.37,569.04,570.03,190306,-0.04383811461036684
1291,SPY,60,240925,150000,570.02,570.26,569.34,570.01,687016,-0.0017543244096682406
1292,SPY,60,240926,90000,574.38,574.7,573.17,573.53,356397,-0.1479856540965951
1293,SPY,60,240926,100000,573.58,574.14,571.05,571.23,517256,-0.40970745144531234
1294,SPY,60,240926,110000,571.2,572.57,570.9,572.42,259522,0.2135854341736543
1295,SPY,60,240926,120000,572.4,572.41,570.85,571.08,232187,-0.23060796645701193
