status_code,error,page_rank_integer,page_rank_decimal,rank,domain,website
200,,3,3.16,8458958,wkkg.com,wkkg.com
200,,5,4.94,175612,wkms.org,www.wkms.org
200,,5,5.03,118397,lpm.org,www.lpm.org
200,,5,4.88,344436,pfonline.com,www.pfonline.com
200,,5,4.97,151831,ocbj.com,www.ocbj.com
200,,5,4.79,629223,thepiercecountytribune.com,www.thepiercecountytribune.com
200,,4,4.25,1531970,kawc.org,www.kawc.org
200,,5,5.2,60929,kptv.com,www.kptv.com
200,,3,3.12,8784351,caledoniacourier.com,www.caledoniacourier.com
200,,5,5.29,43613,trendforce.com,www.trendforce.com
200,,6,5.65,13928,fox29.com,www.fox29.com
200,,5,4.78,696469,elliotlakestandard.ca,www.elliotlakestandard.ca
200,,5,5.36,33126,arlnow.com,www.arlnow.com
200,,5,5.44,25105,civilbeat.org,www.civilbeat.org
200,,5,4.77,905001,obituaries.athensreview.com,obituaries.athensreview.com
200,,5,5.03,116817,kdhnews.com,kdhnews.com
200,,5,4.91,229445,restaurantnews.com,www.restaurantnews.com
200,,3,2.87,12173664,jsuchanticleer.com,www.jsuchanticleer.com
200,,3,3.28,6559020,ticket760.iheart.com,ticket760.iheart.com
200,,5,5.01,126547,middletownpress.com,www.middletownpress.com
200,,6,5.64,14521,truthout.org,truthout.org
200,,5,5.24,53138,summitdaily.com,www.summitdaily.com
200,,5,5.13,79357,kmvt.com,www.kmvt.com
200,,3,3.35,5171694,kotaradio.com,www.kotaradio.com
200,,3,2.95,10680781,kffb.com,www.kffb.com
200,,5,4.81,546335,duncanbanner.com,www.duncanbanner.com
200,,6,5.56,17501,roanoke.com,roanoke.com
200,,5,4.84,478765,theuptake.org,theuptake.org
200,,5,4.93,190589,dothaneagle.com,dothaneagle.com
200,,6,5.84,9323,clevescene.com,www.clevescene.com
200,,5,4.81,542255,tiogapublishing.com,www.tiogapublishing.com
200,,5,4.95,171642,heraldcourier.com,heraldcourier.com
200,,5,5.21,59237,97x.com,97x.com
200,,5,5.11,83638,gazetteandherald.co.uk,www.gazetteandherald.co.uk
200,,5,5.21,58041,israeltoday.co.il,www.israeltoday.co.il
200,,5,4.91,232955,kchanews.com,kchanews.com
200,,6,5.55,17985,skepticalscience.com,skepticalscience.com
200,,6,5.57,17274,marieclaire.co.uk,www.marieclaire.co.uk
200,,5,5.24,52612,statenews.com,statenews.com
200,,5,5.01,127498,paydayreport.com,paydayreport.com
200,,5,4.77,820199,1073wrsw.com,www.1073wrsw.com
200,,5,4.81,539704,krvs.org,www.krvs.org
200,,5,5.39,29909,worldreligionnews.com,www.worldreligionnews.com
200,,5,4.96,162658,onlinemadison.com,onlinemadison.com
200,,5,4.85,467746,meadvilletribune.com,www.meadvilletribune.com
200,,5,4.77,747183,lsionline.com,www.lsionline.com
200,,5,5.22,55438,westchestermagazine.com,westchestermagazine.com
200,,6,6.25,5380,fodors.com,www.fodors.com
200,,5,4.87,365218,wbbjtv.com,www.wbbjtv.com
200,,5,5.45,24954,hotair.com,hotair.com
200,,3,3.09,9030511,mix931.iheart.com,mix931.iheart.com
200,,3,3.1,8927688,1019therock.com,1019therock.com
200,,5,4.8,563673,columbiagorgenews.com,www.columbiagorgenews.com
200,,5,5.48,22362,finsmes.com,www.finsmes.com
200,,3,3.21,7605507,1075thegame.com,www.1075thegame.com
200,,5,4.78,642729,theindiapost.com,theindiapost.com
200,,3,2.99,10138168,kste.iheart.com,kste.iheart.com
200,,5,4.96,154801,conference-news.co.uk,www.conference-news.co.uk
200,,5,5.01,126408,theswellesleyreport.com,theswellesleyreport.com
200,,5,4.87,378298,wowo.com,wowo.com
200,,5,4.83,497371,cal.streetsblog.org,cal.streetsblog.org
200,,6,5.74,11382,gamerant.com,gamerant.com
200,,5,4.8,585047,lbknews.com,lbknews.com
200,,7,6.92,703,science.org,www.science.org
200,,5,5.16,72421,today.uconn.edu,today.uconn.edu
200,,3,3.07,9247248,chescotimes.com,chescotimes.com
200,,5,4.85,470985,idahocountyfreepress.com,www.idahocountyfreepress.com
200,,5,4.83,500632,wyrk.com,wyrk.com
200,,3,3.48,4360442,deltadiscovery.com,deltadiscovery.com
200,,6,5.51,20540,lancasteronline.com,lancasteronline.com
200,,6,6.08,6549,computing.co.uk,www.computing.co.uk
200,,5,4.91,231069,squaremile.com,squaremile.com
200,,2,2.23,38483903,obituaries.richmondregister.com,obituaries.richmondregister.com
200,,6,5.76,10916,chicagomag.com,www.chicagomag.com
200,,4,4.49,1197473,newsradio1029.com,www.newsradio1029.com
200,,5,5.32,37961,cineuropa.org,cineuropa.org
200,,4,4.22,1565126,wrfalp.com,www.wrfalp.com
200,,5,4.89,325571,surfsantamonica.com,www.surfsantamonica.com
200,,5,4.92,200256,atvtoday.co.uk,www.atvtoday.co.uk
200,,5,4.89,319141,kashmirreader.com,kashmirreader.com
200,,5,4.84,485972,83degreesmedia.com,www.83degreesmedia.com
200,,4,4.24,1546203,wdjx.com,www.wdjx.com
200,,4,4.04,1818316,savannahtribune.com,www.savannahtribune.com
200,,5,5.28,44842,wwlp.com,www.wwlp.com
200,,5,4.87,366711,ealingtimes.co.uk,www.ealingtimes.co.uk
200,,3,2.96,10602290,philippinetimes.com,www.philippinetimes.com
200,,5,4.82,507350,cashboxcanada.ca,cashboxcanada.ca
200,,4,4.2,1601814,greaterlongisland.com,greaterlongisland.com
200,,5,5.03,119536,voxy.co.nz,voxy.co.nz
200,,5,4.87,449001,theroanokestar.com,theroanokestar.com
200,,6,5.5,21233,asianage.com,www.asianage.com
200,,5,4.85,467188,eladelantado.com,www.eladelantado.com
200,,5,5.05,106570,xpn.org,xpn.org
200,,5,4.8,570766,lhrtimes.com,www.lhrtimes.com
200,,2,2.4,26448984,obituaries.somerset-kentucky.com,obituaries.somerset-kentucky.com
200,,5,4.93,190376,blacklistednews.com,www.blacklistednews.com
200,,5,5.17,70253,ncr-iran.org,www.ncr-iran.org
200,,4,4.37,1425262,25newsnow.com,www.25newsnow.com
200,,5,5.02,120048,davidatlanta.com,www.davidatlanta.com
200,,5,5.22,57177,biznews.com,www.biznews.com
200,,3,3.16,8436072,tigersroar.com,www.tigersroar.com
200,,5,5.48,22172,carbuzz.com,carbuzz.com
200,,5,5.48,22012,journalstar.com,journalstar.com
200,,5,5.31,40561,southwalesargus.co.uk,www.southwalesargus.co.uk
200,,6,6.0,7205,highsnobiety.com,www.highsnobiety.com
200,,5,4.86,453736,energy-pedia.com,www.energy-pedia.com
200,,5,4.85,468461,t-g.com,www.t-g.com
200,,5,4.82,516049,fbherald.com,www.fbherald.com
200,,4,3.53,4098842,spanishvida.com,spanishvida.com
200,,6,6.17,5820,army.mil,www.army.mil
200,,5,5.26,47091,brooklyneagle.com,brooklyneagle.com
200,,3,2.62,17600776,101gold.com,101gold.com
200,,3,2.57,19014969,sunny100.iheart.com,sunny100.iheart.com
200,,5,4.56,1157373,kezj.com,kezj.com
200,,3,2.67,16335717,perrynewspapers.com,perrynewspapers.com
200,,3,3.21,7589095,thetwister.iheart.com,thetwister.iheart.com
200,,3,3.27,6708857,star1043.iheart.com,star1043.iheart.com
200,,5,4.87,366787,fox4beaumont.com,fox4beaumont.com
200,,5,4.93,183577,tricitynews.com,www.tricitynews.com
200,,6,5.93,8052,gse.harvard.edu,www.gse.harvard.edu
200,,5,4.51,1180831,gisuser.com,gisuser.com
200,,5,5.34,36476,bossip.com,bossip.com
200,,5,4.78,639350,newsargus.com,www.newsargus.com
200,,6,5.84,9290,news9.com,www.news9.com
200,,5,4.87,446126,ktlo.com,www.ktlo.com
200,,6,5.72,11881,ktvb.com,www.ktvb.com
200,,5,5.25,49813,wlbt.com,www.wlbt.com
200,,3,3.3,6233072,badgerofhonor.com,badgerofhonor.com
200,,5,5.21,58823,cryptopolitan.com,www.cryptopolitan.com
200,,3,2.83,12747721,104thehawk.com,www.104thehawk.com
200,,4,4.39,1373255,craigdailypress.com,www.craigdailypress.com
200,,5,5.32,38772,hot97.com,www.hot97.com
200,,5,4.79,613719,klll.com,www.klll.com
200,,5,5.22,55675,thereporterethiopia.com,www.thereporterethiopia.com
200,,5,4.78,684635,hooversun.com,hooversun.com
200,,6,5.79,10293,nbc4i.com,www.nbc4i.com
200,,5,4.9,235830,business.outlookindia.com,business.outlookindia.com
200,,5,4.93,182335,capitalethiopia.com,www.capitalethiopia.com
200,,6,5.61,15719,laist.com,laist.com
200,,5,4.51,1181237,press.asimov.com,press.asimov.com
200,,5,4.96,159156,accesswdun.com,accesswdun.com
200,,5,4.78,691635,brentwoodlive.co.uk,www.brentwoodlive.co.uk
200,,5,4.88,336194,brenau.edu,www.brenau.edu
200,,5,4.93,188678,sundaynews.co.zw,www.sundaynews.co.zw
200,,5,5.44,25730,indycar.com,www.indycar.com
200,,3,3.16,8433263,seaforthhuronexpositor.com,www.seaforthhuronexpositor.com
200,,5,5.28,44189,wacotrib.com,wacotrib.com
200,,6,6.44,3523,theintercept.com,theintercept.com
200,,4,4.48,1213604,biztoc.com,biztoc.com
200,,5,5.13,77992,drugstorenews.com,drugstorenews.com
200,,5,4.86,456168,digital.abcaudio.com,digital.abcaudio.com
200,,5,5.13,78905,themiddlemarket.com,www.themiddlemarket.com
200,,5,5.08,93769,famagusta-gazette.com,www.famagusta-gazette.com
200,,5,5.05,105438,statesville.com,statesville.com
200,,5,5.06,101634,wtvq.com,www.wtvq.com
200,,8,7.5,262,cbsnews.com,www.cbsnews.com
200,,4,3.74,3144560,restaurantnewsrelease.com,www.restaurantnewsrelease.com
200,,5,4.79,622460,ocracokeobserver.com,ocracokeobserver.com
200,,5,4.86,449752,forextv.com,forextv.com
200,,5,5.0,132703,sfbaytimes.com,sfbaytimes.com
200,,5,4.84,478759,agenparl.eu,agenparl.eu
200,,4,4.25,1541560,en.gmw.cn,en.gmw.cn
200,,5,4.92,220886,niagarafallsreporter.com,niagarafallsreporter.com
200,,3,2.57,19197677,obituaries.chickashanews.com,obituaries.chickashanews.com
200,,4,4.45,1291208,zagsblog.com,www.zagsblog.com
200,,5,5.44,25257,saharareporters.com,saharareporters.com
200,,5,4.74,930038,chickashanews.com,www.chickashanews.com
200,,6,5.76,10962,fansided.com,fansided.com
200,,7,6.65,1453,livescience.com,www.livescience.com
200,,5,5.36,33618,fox2now.com,fox2now.com
200,,6,5.78,10474,bnonews.com,bnonews.com
200,,5,4.78,681585,spartanswire.usatoday.com,spartanswire.usatoday.com
200,,5,4.78,657811,northbaynipissing.com,www.northbaynipissing.com
200,,6,6.34,4965,chronicle.com,www.chronicle.com
200,,5,5.41,27811,cbs4indy.com,cbs4indy.com
200,,5,5.33,37133,abc7amarillo.com,abc7amarillo.com
200,,5,5.38,31672,meaww.com,meaww.com
200,,3,2.9,11585766,thisebikelife.com,thisebikelife.com
200,,5,4.94,177341,mcla.edu,www.mcla.edu
200,,5,5.23,54989,stmarys-ca.edu,www.stmarys-ca.edu
200,,5,4.91,222219,khits.com,www.khits.com
200,,6,5.55,18236,portlandmercury.com,www.portlandmercury.com
200,,5,5.25,50161,wlox.com,www.wlox.com
200,,3,3.48,4329156,lewistownnews.com,www.lewistownnews.com
200,,3,3.11,8886760,iowaenvironmentalfocus.org,iowaenvironmentalfocus.org
200,,5,4.94,179417,iowacentral.edu,www.iowacentral.edu
200,,5,4.61,1043052,libertyunyielding.com,libertyunyielding.com
200,,4,4.09,1754860,beatricedailysun.com,beatricedailysun.com
200,,6,6.14,6039,sciencealert.com,www.sciencealert.com
200,,5,4.87,446075,drbicuspid.com,www.drbicuspid.com
200,,4,4.34,1437747,babalublog.com,babalublog.com
200,,4,3.73,3169396,webe108.com,www.webe108.com
200,,5,5.06,101943,cincyjungle.com,www.cincyjungle.com
200,,5,4.92,219428,apr.org,www.apr.org
200,,5,5.07,98178,kezi.com,www.kezi.com
200,,5,5.21,59628,303magazine.com,303magazine.com
200,,5,4.95,171031,themorningsun.com,www.themorningsun.com
200,,3,3.17,8357161,woad.com,www.woad.com
200,,5,4.93,187891,ottawa.citynews.ca,ottawa.citynews.ca
200,,5,4.86,458292,rockytoptalk.com,www.rockytoptalk.com
200,,3,2.54,20050369,933nashicon.com,www.933nashicon.com
200,,5,4.77,833537,farmtalknews.com,www.farmtalknews.com
200,,5,4.58,1065548,yorknewstimes.com,yorknewstimes.com
200,,5,5.11,82948,washingtonjewishweek.com,www.washingtonjewishweek.com
200,,5,4.92,202538,rtoinsider.com,www.rtoinsider.com
200,,5,5.27,45404,abc12.com,www.abc12.com
200,,5,5.19,65214,c21media.net,www.c21media.net
200,,6,5.81,9908,toronto.ctvnews.ca,toronto.ctvnews.ca
200,,5,4.94,175433,999thepoint.com,999thepoint.com
200,,3,3.27,6835869,roadsafety.co.za,www.roadsafety.co.za
200,,5,5.43,26603,filmschoolrejects.com,filmschoolrejects.com
200,,5,4.91,224026,statejournal.com,www.statejournal.com
200,,5,4.77,734101,sarniathisweek.com,www.sarniathisweek.com
200,,5,5.04,112135,wateronline.com,www.wateronline.com
200,,5,4.85,464702,mininggazette.com,www.mininggazette.com
200,,3,2.67,16392274,mykiss951.iheart.com,mykiss951.iheart.com
200,,5,5.31,39994,marketrealist.com,marketrealist.com
200,,5,4.94,178242,whav.net,whav.net
200,,5,5.16,71925,hulldailymail.co.uk,www.hulldailymail.co.uk
200,,5,5.19,64126,www2.staffingindustry.com,www2.staffingindustry.com
200,,5,4.8,571753,azobuild.com,www.azobuild.com
200,,5,4.91,230497,moodyradio.org,www.moodyradio.org
200,,3,3.34,5286467,wheb.iheart.com,wheb.iheart.com
200,,5,5.13,78277,globegazette.com,globegazette.com
200,,5,5.13,77909,thegavoice.com,thegavoice.com
200,,5,4.78,643681,agassizharrisonobserver.com,www.agassizharrisonobserver.com
200,,3,3.24,7234543,us1049quadcities.com,us1049quadcities.com
200,,5,5.06,104153,wkyufm.org,www.wkyufm.org
200,,6,5.77,10763,fox8.com,fox8.com
200,,5,4.78,700941,thelandryhat.com,thelandryhat.com
200,,5,5.25,50064,connachttribune.ie,connachttribune.ie
200,,4,4.04,1816099,victorygirlsblog.com,victorygirlsblog.com
200,,5,5.23,55274,solarpowerworldonline.com,www.solarpowerworldonline.com
200,,5,4.81,542731,houstonianonline.com,houstonianonline.com
200,,4,3.92,2041094,yourpickenscounty.com,www.yourpickenscounty.com
200,,5,4.9,246254,joy.org.au,joy.org.au
200,,5,5.29,42809,kcbd.com,www.kcbd.com
200,,5,4.85,461753,ypradio.org,www.ypradio.org
200,,5,5.36,33222,meforum.org,www.meforum.org
200,,6,6.22,5539,screenrant.com,screenrant.com
200,,5,4.86,449982,crimsonquarry.com,www.crimsonquarry.com
200,,6,6.01,7126,additudemag.com,www.additudemag.com
200,,5,4.78,674047,wherewhatwhen.com,www.wherewhatwhen.com
200,,3,2.86,12322671,927thedrive.net,927thedrive.net
200,,5,4.85,474249,brisnet.com,www.brisnet.com
200,,5,5.09,91667,australianaviation.com.au,australianaviation.com.au
200,,5,5.02,122428,charismanews.com,www.charismanews.com
200,,5,5.3,41684,stokesentinel.co.uk,www.stokesentinel.co.uk
200,,6,5.89,8575,english.elpais.com,english.elpais.com
200,,5,4.84,478768,scallywagandvagabond.com,scallywagandvagabond.com
200,,5,5.0,133140,inverness-courier.co.uk,www.inverness-courier.co.uk
200,,5,5.05,107557,mainebiz.biz,www.mainebiz.biz
200,,5,4.96,157918,wilsoncountynews.com,www.wilsoncountynews.com
200,,7,7.31,353,abcnews.go.com,abcnews.go.com
200,,5,5.3,41717,relix.com,relix.com
200,,5,4.96,161241,abc6.com,www.abc6.com
200,,6,6.13,6066,southernliving.com,www.southernliving.com
200,,3,3.28,6628222,925thebreeze.iheart.com,925thebreeze.iheart.com
200,,2,2.48,22410412,obituaries.claremoreprogress.com,obituaries.claremoreprogress.com
200,,5,5.03,115708,filmibeat.com,www.filmibeat.com
200,,5,5.41,27805,hamhigh.co.uk,www.hamhigh.co.uk
200,,6,5.99,7369,news.mongabay.com,news.mongabay.com
200,,5,4.96,162490,ktvh.com,www.ktvh.com
200,,5,5.48,22255,tbsnews.net,www.tbsnews.net
200,,7,7.1,505,axios.com,www.axios.com
200,,4,4.46,1281937,newportdispatch.com,www.newportdispatch.com
200,,3,2.75,14192818,wdzz.com,www.wdzz.com
200,,5,4.87,366910,vicksburgpost.com,www.vicksburgpost.com
200,,3,3.35,5140965,southwestarkansasradio.com,southwestarkansasradio.com
200,,5,4.86,450813,slconcordtimes.com,slconcordtimes.com
200,,5,4.9,310061,trackalerts.com,www.trackalerts.com
200,,5,5.09,89802,localnews8.com,localnews8.com
200,,5,5.48,22493,taskandpurpose.com,taskandpurpose.com
200,,5,4.81,554924,english.anhuinews.com,english.anhuinews.com
200,,5,5.1,86350,vermontbiz.com,vermontbiz.com
200,,5,5.14,76721,wispolitics.com,www.wispolitics.com
200,,4,3.85,2326416,valleytimes-news.com,www.valleytimes-news.com
200,,5,5.45,24600,architecturalrecord.com,www.architecturalrecord.com
200,,5,4.8,562447,bomboradyo.com,www.bomboradyo.com
200,,5,5.18,68300,mtexpress.com,www.mtexpress.com
200,,5,4.8,588012,phinphanatic.com,phinphanatic.com
200,,6,6.13,6127,health.com,www.health.com
200,,5,5.28,44256,mmafighting.com,www.mmafighting.com
200,,3,3.45,4535735,storystudio.sfgate.com,storystudio.sfgate.com
200,,5,5.12,82124,christiancentury.org,www.christiancentury.org
200,,5,5.34,35919,alphagalileo.org,www.alphagalileo.org
200,,6,5.65,14116,jagranjosh.com,www.jagranjosh.com
200,,5,4.94,174800,ballparkdigest.com,ballparkdigest.com
200,,3,2.73,15148979,powertalk1360.iheart.com,powertalk1360.iheart.com
200,,5,4.9,311190,wflx.com,www.wflx.com
200,,5,5.14,76929,krdo.com,krdo.com
200,,5,4.81,549925,republicaneagle.com,www.republicaneagle.com
200,,5,5.17,68900,forexlive.com,www.forexlive.com
200,,3,3.02,9802956,95sx.com,www.95sx.com
200,,5,5.42,27176,garoweonline.com,www.garoweonline.com
200,,6,6.37,4841,bleacherreport.com,bleacherreport.com
200,,6,5.56,17621,jambase.com,www.jambase.com
200,,4,4.1,1741813,rightspeak.net,www.rightspeak.net
200,,5,4.92,205445,nogalesinternational.com,www.nogalesinternational.com
200,,5,4.6,1047166,firstalert4.com,www.firstalert4.com
200,,6,6.48,3379,thenation.com,www.thenation.com
200,,5,5.2,60485,gmauthority.com,gmauthority.com
200,,6,5.66,13564,onlyinyourstate.com,www.onlyinyourstate.com
200,,5,5.21,58617,kval.com,kval.com
200,,5,4.81,537569,broncoswire.usatoday.com,broncoswire.usatoday.com
200,,3,2.53,20440063,countdowntoignition.com,countdowntoignition.com
200,,3,3.48,4362247,horseshoeheroes.com,horseshoeheroes.com
200,,5,4.84,483533,leinsterleader.ie,www.leinsterleader.ie
200,,5,5.37,32109,wcnc.com,www.wcnc.com
200,,5,5.32,38126,plenglish.com,www.plenglish.com
200,,4,4.03,1830247,koit.com,koit.com
200,,6,5.58,16699,autoevolution.com,www.autoevolution.com
200,,5,5.23,53756,africa.com,www.africa.com
200,,5,4.78,666046,gilmermirror.com,www.gilmermirror.com
200,,4,4.32,1450322,schwarzman.yale.edu,schwarzman.yale.edu
200,,5,4.87,359908,canindia.com,www.canindia.com
200,,3,3.28,6552658,ktbb.com,ktbb.com
200,,6,5.55,18039,designyoutrust.com,designyoutrust.com
200,,5,5.14,77033,johnsoncitypress.com,www.johnsoncitypress.com
200,,6,5.62,15354,ots.at,www.ots.at
200,,5,5.22,57506,uaa.alaska.edu,www.uaa.alaska.edu
404,Domain not found,0,0.0,,myupnow.com,www.myupnow.com
200,,5,5.11,82673,artemis.bm,www.artemis.bm
200,,5,5.1,87009,thepoultrysite.com,www.thepoultrysite.com
200,,5,5.14,75698,standard.net.au,www.standard.net.au
200,,5,5.08,91991,detroit.eater.com,detroit.eater.com
200,,5,5.4,29145,wate.com,www.wate.com
200,,5,5.14,76591,k2radio.com,k2radio.com
200,,6,5.54,18728,mv-voice.com,mv-voice.com
200,,3,2.91,11340435,wlevradio.com,www.wlevradio.com
200,,5,5.28,45240,larouchepub.com,larouchepub.com
200,,5,4.95,168236,sanantonioreport.org,sanantonioreport.org
200,,5,5.27,45895,sandiegoreader.com,www.sandiegoreader.com
200,,5,4.79,614684,foreverblueshirts.com,www.foreverblueshirts.com
200,,5,4.93,192301,12onyourside.com,www.12onyourside.com
200,,7,6.78,973,globalnews.ca,globalnews.ca
200,,4,4.26,1517532,voiceofalexandria.com,www.voiceofalexandria.com
200,,7,6.93,685,sciencedaily.com,www.sciencedaily.com
200,,3,2.66,16693833,sam1039.com,sam1039.com
200,,4,4.34,1440750,laraza.com,laraza.com
200,,5,4.78,646729,blueamerica.crooksandliars.com,blueamerica.crooksandliars.com
200,,5,4.84,475387,theshorthorn.com,www.theshorthorn.com
200,,5,5.05,106970,sunnewsonline.com,sunnewsonline.com
200,,6,6.19,5716,ew.com,ew.com
200,,5,5.11,83662,campaignsandelections.com,campaignsandelections.com
200,,5,4.86,453041,fromtherumbleseat.com,www.fromtherumbleseat.com
200,,5,5.33,37518,f4wonline.com,www.f4wonline.com
200,,4,3.63,3557785,robohara.com,www.robohara.com
200,,5,5.27,45866,theinertia.com,www.theinertia.com
200,,3,3.17,8318137,emmetsburgnews.com,www.emmetsburgnews.com
200,,6,5.81,9985,businessmirror.com.ph,businessmirror.com.ph
200,,5,4.78,651256,blackandteal.com,blackandteal.com
200,,5,5.06,101288,pittnews.com,pittnews.com
200,,5,5.09,91583,labnews.co.uk,www.labnews.co.uk
200,,5,5.38,31353,news.wttw.com,news.wttw.com
200,,7,6.78,978,afr.com,www.afr.com
200,,5,5.04,111472,magnetmagazine.com,magnetmagazine.com
200,,4,3.63,3532663,clevelandstar.com,www.clevelandstar.com
200,,5,5.22,56964,kfmx.com,kfmx.com
200,,5,5.47,22941,santacruzsentinel.com,www.santacruzsentinel.com
200,,3,3.19,8113348,1290wlby.com,www.1290wlby.com
200,,6,5.79,10284,playbill.com,playbill.com
200,,5,4.88,333399,wsgw.com,www.wsgw.com
200,,5,5.25,50729,cuindependent.com,www.cuindependent.com
200,,5,5.34,36457,sofiaglobe.com,sofiaglobe.com
200,,5,5.2,60967,bigcountry995.com,www.bigcountry995.com
200,,6,5.53,19351,thetyee.ca,thetyee.ca
200,,5,4.89,323188,gradschool.duke.edu,gradschool.duke.edu
200,,6,6.08,6459,ocregister.com,www.ocregister.com
200,,5,5.24,53359,wyomingpublicmedia.org,www.wyomingpublicmedia.org
200,,6,5.5,20886,theboot.com,theboot.com
200,,6,6.29,5175,aarp.org,www.aarp.org
200,,3,3.32,5892085,931themountain.iheart.com,931themountain.iheart.com
200,,4,3.6,3665752,blufftonicon.com,www.blufftonicon.com
200,,5,4.78,651977,portstephensexaminer.com.au,www.portstephensexaminer.com.au
200,,5,5.23,54776,witn.com,www.witn.com
200,,5,4.95,170641,oskaloosa.com,www.oskaloosa.com
200,,3,3.05,9384678,vandaliaradio.com,www.vandaliaradio.com
200,,3,2.67,16426358,965bobfm.com,965bobfm.com
200,,5,5.35,34707,nj1015.com,nj1015.com
200,,6,5.62,15175,dailysignal.com,www.dailysignal.com
200,,5,4.79,596998,airalamo.com,airalamo.com
200,,5,5.12,81872,observer.ug,www.observer.ug
200,,3,3.41,4769190,b101.iheart.com,b101.iheart.com
200,,5,5.46,23583,centreforaviation.com,centreforaviation.com
200,,6,5.75,11142,gizmodo.com.au,gizmodo.com.au
200,,5,5.07,99239,tribune242.com,www.tribune242.com
200,,5,4.84,478934,kshe95.com,www.kshe95.com
200,,5,4.89,319239,reflector.com,www.reflector.com
200,,6,5.96,7734,9news.com,www.9news.com
200,,6,5.93,8090,stripes.com,www.stripes.com
200,,3,3.03,9682791,955nashicon.com,www.955nashicon.com
200,,3,3.13,8694552,kdux.com,www.kdux.com
