,Date,Open,High,Low,Pct_Change,Close/Last,Volume
1344,2020-01-08,"3,211.28","3,245.89","3,193.31",-0.06,3245.89,297.72M
1345,2020-01-09,"3,262.72","3,262.72","3,243.10",0.05,3247.48,230.73M
1346,2020-01-10,"3,252.66","3,261.28","3,246.62",0.26,3255.95,195.97M
1347,2020-01-13,"3,259.44","3,267.97","3,248.00",-0.15,3251.07,211.82M
1348,2020-01-14,"3,262.08","3,270.54","3,256.18",0.6,3270.54,270.35M
1349,2020-01-15,"3,266.54","3,276.00","3,252.02",-0.41,3256.98,245.14M
1350,2020-01-16,"3,256.83","3,280.36","3,255.63",0.65,3278.0,270.57M
1351,2020-01-17,"3,282.85","3,283.89","3,269.99",0.09,3281.03,202.76M
1352,2020-01-20,"3,280.95","3,283.06","3,270.80",-0.03,3280.09,172.69M
1353,2020-01-21,"3,271.56","3,275.15","3,232.99",-1.0,3247.17,272.44M
1354,2020-01-22,"3,242.60","3,258.96","3,240.17",0.21,3253.93,202.91M
1355,2020-01-23,"3,251.84","3,259.90","3,231.37",-0.6,3234.56,313.85M
1356,2020-01-24,"3,235.36","3,242.50","3,230.32",0.17,3240.02,192.71M
1357,2020-01-27,"3,240.02","3,240.02","3,240.02",0.0,3240.02,
1358,2020-01-28,"3,172.73","3,190.08","3,144.10",-1.81,3181.25,461.90M
1359,2020-01-29,"3,181.19","3,193.84","3,172.66",0.04,3182.57,207.47M
1360,2020-01-30,"3,183.20","3,191.38","3,152.51",-0.37,3170.68,246.42M
1361,2020-01-31,"3,173.39","3,183.46","3,144.33",-0.53,3153.73,283.96M
1362,2020-02-03,"3,131.02","3,139.36","3,112.33",-1.19,3116.31,240.93M
1363,2020-02-04,"3,135.50","3,166.71","3,132.51",1.29,3156.57,251.28M
1364,2020-02-05,"3,163.67","3,203.04","3,156.86",1.38,3200.13,247.57M
1365,2020-02-06,"3,215.37","3,231.97","3,206.92",0.98,3231.55,284.41M
1366,2020-02-07,"3,214.18","3,219.80","3,170.57",-1.55,3181.48,322.50M
1367,2020-02-10,"3,142.47","3,173.32","3,137.81",-0.58,3163.15,203.86M
1368,2020-02-11,"3,168.15","3,195.50","3,166.99",0.39,3175.57,233.88M
1369,2020-02-12,"3,182.38","3,223.37","3,175.25",1.51,3223.37,309.95M
1370,2020-02-13,"3,230.28","3,232.90","3,211.87",-0.1,3220.09,234.28M
1371,2020-02-14,"3,216.36","3,233.86","3,212.06",0.0,3220.03,242.14M
1372,2020-02-17,"3,220.66","3,223.43","3,210.00",-0.22,3213.0,192.03M
1373,2020-02-18,"3,203.38","3,203.62","3,191.15",-0.51,3196.63,198.58M
1374,2020-02-19,"3,199.22","3,222.61","3,194.35",0.53,3213.71,204.09M
1375,2020-02-20,"3,217.54","3,221.69","3,190.99",-0.47,3198.68,206.57M
1376,2020-02-21,"3,189.19","3,200.73","3,179.37",-0.55,3181.03,230.05M
1377,2020-02-24,"3,159.64","3,166.01","3,140.39",-1.22,3142.2,285.62M
1378,2020-02-25,"3,145.01","3,171.74","3,142.20",0.51,3158.24,255.30M
1379,2020-02-26,"3,131.64","3,136.44","3,117.52",-1.29,3117.52,309.47M
1380,2020-02-27,"3,110.23","3,114.15","3,086.39",-0.19,3111.7,315.23M
1381,2020-02-28,"3,043.67","3,056.56","3,008.46",-3.23,3011.08,552.75M
1382,2020-03-02,"2,988.35","3,026.23","2,987.41",-0.11,3007.72,358.47M
1383,2020-03-03,"3,032.35","3,042.77","3,015.55",0.39,3019.56,339.61M
1384,2020-03-04,"3,015.20","3,031.93","3,003.09",0.18,3025.03,373.88M
1385,2020-03-05,"3,037.07","3,047.79","3,016.33",-0.22,3018.27,426.42M
1386,2020-03-06,"2,999.23","3,000.14","2,959.16",-1.9,2960.98,336.21M
1387,2020-03-09,"2,891.59","2,891.65","2,772.70",-6.03,2782.37,493.47M
1388,2020-03-10,"2,766.19","2,853.69","2,756.88",1.8,2832.54,473.99M
1389,2020-03-11,"2,837.69","2,861.25","2,778.92",-1.72,2783.72,375.99M
1390,2020-03-12,"2,751.68","2,752.64","2,666.05",-3.77,2678.64,495.31M
1391,2020-03-13,"2,555.51","2,676.84","2,510.88",-1.67,2634.0,656.94M
1392,2020-03-16,"2,557.80","2,590.91","2,495.77",-5.25,2495.77,491.53M
1393,2020-03-17,"2,469.73","2,517.10","2,454.53",-1.65,2454.53,588.15M
1394,2020-03-18,"2,472.53","2,532.39","2,420.86",-1.18,2425.62,576.38M
1395,2020-03-19,"2,415.36","2,441.10","2,303.90",-4.73,2311.0,608.10M
1396,2020-03-20,"2,314.78","2,433.14","2,312.53",4.32,2410.74,628.76M
1397,2020-03-23,"2,274.38","2,274.38","2,208.42",-7.35,2233.48,111.85M
1398,2020-03-24,"2,292.57","2,372.35","2,291.25",5.76,2362.05,469.58M
1399,2020-03-25,"2,429.57","2,510.76","2,390.71",6.07,2505.47,545.56M
1400,2020-03-26,"2,519.30","2,519.32","2,433.43",-0.71,2487.56,511.19M
1401,2020-03-27,"2,545.64","2,561.37","2,511.21",1.66,2528.76,487.70M
1402,2020-03-30,"2,479.98","2,480.45","2,409.69",-4.45,2416.24,403.30M
1403,2020-03-31,"2,454.17","2,487.65","2,454.17",2.69,2481.23,511.03M
1404,2020-04-01,"2,468.17","2,481.44","2,419.10",-1.65,2440.27,363.88M
1405,2020-04-02,"2,402.43","2,453.81","2,390.88",0.52,2453.03,405.56M
1406,2020-04-03,"2,451.47","2,454.79","2,380.84",-2.6,2389.29,456.37M
1407,2020-04-06,"2,429.58","2,477.31","2,411.27",3.4,2470.59,384.43M
1408,2020-04-07,"2,506.25","2,571.89","2,502.33",4.1,2571.89,492.08M
1409,2020-04-08,"2,528.31","2,551.65","2,507.13",-1.26,2539.44,318.92M
1410,2020-04-09,"2,564.84","2,596.19","2,559.27",1.26,2571.32,346.48M
1411,2020-04-10,"2,571.32","2,571.32","2,571.32",0.0,2571.32,
1412,2020-04-13,"2,561.41","2,572.50","2,544.90",-0.16,2567.25,163.62M
1413,2020-04-14,"2,570.73","2,647.50","2,566.09",2.62,2634.57,351.10M
1414,2020-04-15,"2,646.91","2,650.52","2,591.16",-1.1,2605.56,370.00M
1415,2020-04-16,"2,581.45","2,635.18","2,581.04",0.26,2612.25,296.99M
1416,2020-04-17,"2,661.28","2,671.58","2,609.14",0.09,2614.6,398.93M
1417,2020-04-20,"2,622.67","2,627.56","2,592.95",-0.64,2597.85,244.91M
1418,2020-04-21,"2,591.98","2,601.15","2,551.92",-1.77,2551.92,351.56M
1419,2020-04-22,"2,530.97","2,556.05","2,507.83",-0.07,2550.04,351.93M
1420,2020-04-23,"2,549.87","2,563.12","2,539.84",-0.3,2542.37,263.71M
1421,2020-04-24,"2,530.03","2,533.75","2,501.58",-0.95,2518.16,299.50M
1422,2020-04-27,"2,525.60","2,562.35","2,525.60",1.24,2549.4,245.35M
1423,2020-04-28,"2,559.87","2,562.95","2,532.24",0.53,2562.95,328.81M
1424,2020-04-29,"2,561.07","2,579.27","2,554.77",0.46,2574.73,267.66M
1425,2020-04-30,"2,600.01","2,633.92","2,592.61",1.92,2624.23,536.55M
1426,2020-05-01,"2,624.23","2,624.23","2,624.23",0.0,2624.23,
1427,2020-05-04,"2,555.67","2,575.14","2,536.63",-2.31,2563.69,349.49M
1428,2020-05-05,"2,579.10","2,595.13","2,572.36",0.34,2572.36,220.31M
1429,2020-05-06,"2,566.69","2,608.01","2,565.94",0.75,2591.6,294.63M
1430,2020-05-07,"2,591.60","2,591.60","2,591.60",0.0,2591.6,
1431,2020-05-08,"2,600.38","2,602.43","2,579.36",0.01,2591.88,330.47M
1432,2020-05-11,"2,597.85","2,611.74","2,590.66",0.75,2611.31,260.50M
1433,2020-05-12,"2,582.55","2,590.51","2,576.46",-0.9,2587.81,241.06M
1434,2020-05-13,"2,573.71","2,584.17","2,567.45",-0.61,2572.01,637.43M
1435,2020-05-14,"2,546.64","2,551.00","2,521.47",-1.93,2522.31,510.42M
1436,2020-05-15,"2,535.99","2,546.34","2,516.66",0.05,2523.55,522.40M
1437,2020-05-18,"2,526.97","2,551.63","2,524.66",0.62,2539.28,250.96M
1438,2020-05-19,"2,539.28","2,596.41","2,539.28",1.98,2589.65,
1439,2020-12-07,"2,842.58","2,853.23","2,824.23",9.11,2825.51,370.23M
1440,2020-12-08,"2,820.99","2,829.51","2,817.27",0.0,2825.63,253.68M
1441,2020-12-09,"2,825.72","2,849.16","2,825.32",0.62,2843.07,285.02M
1442,2020-12-10,"2,833.17","2,834.79","2,820.05",-0.64,2824.96,333.48M
1443,2020-12-11,"2,836.88","2,848.97","2,818.35",-0.12,2821.7,290.44M
1444,2020-12-14,"2,836.30","2,870.44","2,835.22",1.29,2858.14,302.65M
1445,2020-12-15,"2,863.10","2,863.97","2,841.51",-0.05,2856.72,276.18M
1446,2020-12-16,"2,866.12","2,875.48","2,862.43",0.56,2872.8,291.31M
1447,2020-12-17,"2,866.97","2,867.11","2,849.43",-0.51,2858.02,284.08M
1448,2020-12-18,"2,858.45","2,862.93","2,845.55",-0.32,2848.98,337.80M
1449,2020-12-21,"2,847.19","2,854.61","2,831.40",-0.09,2846.52,237.42M
1450,2020-12-22,"2,842.45","2,844.82","2,803.97",-0.67,2827.32,298.70M
1451,2020-12-23,"2,817.87","2,838.45","2,805.24",0.22,2833.4,198.72M
1452,2020-12-24,"2,840.65","2,847.80","2,834.14",0.3,2842.04,88.57M
1453,2020-12-28,"2,845.85","2,851.82","2,834.58",-0.07,2840.14,146.87M
1454,2020-12-29,"2,848.65","2,852.65","2,840.38",0.28,2848.14,107.39M
1455,2020-12-30,"2,855.06","2,878.13","2,846.22",0.74,2869.22,177.74M
1456,2020-12-31,"2,853.60","2,861.61","2,843.81",-0.89,2843.81,105.60M
1457,2021-01-04,"2,846.20","2,861.21","2,836.25",0.53,2858.9,172.33M
1458,2021-01-05,"2,842.06","2,859.68","2,832.04",0.03,2859.68,229.98M
1459,2021-01-06,"2,858.53","2,865.04","2,852.32",0.12,2863.01,257.54M
1460,2021-01-07,"2,892.33","2,912.70","2,884.18",1.54,2906.97,361.15M
1461,2021-01-08,"2,935.18","2,993.19","2,933.71",2.97,2993.19,393.35M
1462,2021-01-11,"2,983.50","2,993.16","2,971.93",-0.31,2983.9,
1463,2021-01-12,"2,975.15","2,983.66","2,968.90",-0.23,2977.17,296.52M
1464,2021-01-13,"2,982.16","2,994.79","2,977.51",0.01,2977.51,277.38M
1465,2021-01-14,"2,982.00","3,001.34","2,979.38",0.76,3000.0,239.60M
1466,2021-01-15,"2,995.85","3,012.53","2,991.76",0.16,3004.87,294.25M
1467,2021-01-18,"2,995.73","2,998.69","2,978.79",-0.48,2990.4,216.06M
1468,2021-01-19,"2,996.64","3,007.99","2,990.93",0.18,2995.92,250.12M
1469,2021-01-20,"2,995.70","3,001.14","2,985.71",0.1,2998.77,273.96M
1470,2021-01-21,"3,004.16","3,017.15","2,997.69",0.61,3017.15,276.35M
1471,2021-01-22,"3,009.02","3,009.13","2,981.18",-0.85,2991.53,279.48M
1472,2021-01-25,"2,998.04","3,004.97","2,971.07",-0.6,2973.65,215.05M
1473,2021-01-26,"2,967.63","2,968.98","2,935.65",-0.95,2945.52,294.86M
1474,2021-01-27,"2,952.47","2,967.78","2,948.71",0.45,2958.63,223.95M
1475,2021-01-28,"2,924.48","2,930.75","2,911.75",-1.3,2920.3,283.50M
1476,2021-01-29,"2,941.58","2,950.75","2,887.20",-0.61,2902.52,372.87M
1477,2021-02-01,"2,888.75","2,901.78","2,873.77",-0.21,2896.32,304.09M
1478,2021-02-02,"2,906.20","2,918.85","2,902.01",0.72,2917.29,296.22M
1479,2021-02-03,"2,932.72","2,939.35","2,927.05",0.35,2927.47,254.10M
1480,2021-02-04,"2,933.08","2,936.59","2,884.74",-0.75,2905.58,261.65M
1481,2021-02-05,"2,916.06","2,917.59","2,903.37",0.05,2907.11,260.48M
1482,2021-02-08,"2,909.80","2,938.15","2,908.18",0.84,2931.4,263.48M
1483,2021-02-09,"2,946.20","2,959.66","2,924.80",0.13,2935.27,364.86M
1484,2021-02-10,"2,936.10","2,938.21","2,919.98",-0.32,2925.84,303.33M
1485,2021-02-11,"2,915.98","2,926.34","2,914.90",-0.01,2925.48,152.66M
1486,2021-02-15,"2,929.94","2,946.22","2,929.06",0.21,2931.52,206.57M
1487,2021-02-16,"2,935.58","2,945.29","2,932.20",0.13,2935.34,231.99M
1488,2021-02-17,"2,913.81","2,928.25","2,909.54",-0.51,2920.43,238.16M
1489,2021-02-18,"2,917.93","2,921.71","2,901.09",-0.4,2908.85,286.71M
1490,2021-02-19,"2,896.91","2,903.36","2,869.30",-0.97,2880.64,265.70M
1491,2021-02-22,"2,888.29","2,897.53","2,876.89",0.02,2881.21,256.28M
1492,2021-02-23,"2,879.64","2,905.22","2,875.90",0.33,2890.7,314.55M
1493,2021-02-24,"2,897.72","2,935.76","2,896.57",1.17,2924.58,340.84M
1494,2021-02-25,"2,951.03","2,976.36","2,949.62",1.67,2973.54,395.47M
1495,2021-02-26,"2,923.23","2,951.29","2,921.10",-0.82,2949.04,458.48M
1496,2021-03-01,"2,948.69","2,981.50","2,948.64",0.81,2973.0,294.01M
1497,2021-03-02,"2,989.80","3,000.06","2,970.92",0.03,2973.87,274.49M
1498,2021-03-03,"2,991.12","3,000.44","2,980.68",0.89,3000.37,212.02M
1499,2021-03-04,"2,987.66","3,015.87","2,981.34",0.48,3014.78,263.83M
1500,2021-03-05,"3,005.90","3,028.44","2,992.23",-0.03,3013.85,273.99M
1501,2021-03-08,"3,075.16","3,079.98","3,060.58",1.9,3071.16,362.24M
1502,2021-03-09,"3,091.79","3,116.31","3,091.79",1.22,3108.53,379.58M
1503,2021-03-10,"3,106.94","3,108.29","3,072.53",-0.93,3079.72,320.41M
1504,2021-03-11,"3,086.74","3,113.93","3,082.16",0.85,3106.01,406.21M
1505,2021-03-12,"3,112.57","3,115.25","3,089.44",-0.35,3095.22,332.30M
1506,2021-03-15,"3,109.32","3,118.91","3,097.01",0.35,3106.0,259.01M
1507,2021-03-16,"3,111.81","3,114.80","3,099.43",-0.02,3105.51,346.74M
1508,2021-03-17,"3,102.78","3,116.76","3,100.09",0.13,3109.65,313.59M
1509,2021-03-18,"3,132.10","3,147.67","3,130.65",0.9,3137.66,345.53M
1510,2021-03-19,"3,131.74","3,148.98","3,127.84",-0.1,3134.54,354.89M
1511,2021-03-22,"3,130.69","3,149.01","3,123.96",-0.21,3128.08,200.18M
1512,2021-03-23,"3,124.41","3,148.49","3,120.92",0.12,3131.74,367.22M
1513,2021-03-24,"3,127.12","3,136.92","3,121.60",0.05,3133.31,367.64M
1514,2021-03-25,"3,120.58","3,147.46","3,120.36",0.27,3141.71,323.33M
1515,2021-03-26,"3,152.29","3,165.82","3,145.45",0.52,3157.95,301.53M
1516,2021-03-29,"3,165.98","3,183.93","3,160.88",0.56,3175.57,282.37M
1517,2021-03-30,"3,201.63","3,204.24","3,187.92",0.48,3190.89,275.40M
1518,2021-03-31,"3,200.35","3,200.49","3,165.34",-0.8,3165.34,257.10M
1519,2021-04-01,"3,187.17","3,188.45","3,170.22",0.52,3181.68,187.91M
1520,2021-04-05,"3,205.91","3,212.49","3,203.65",0.88,3209.74,206.11M
1521,2021-04-06,"3,219.68","3,221.10","3,194.88",-0.07,3207.63,237.62M
1522,2021-04-07,"3,215.22","3,221.85","3,191.44",-0.37,3195.76,259.40M
1523,2021-04-08,"3,198.82","3,201.83","3,184.54",-0.29,3186.4,200.49M
1524,2021-04-09,"3,189.80","3,190.83","3,177.47",-0.06,3184.54,177.55M
1525,2021-04-12,"3,175.73","3,182.30","3,160.76",-0.33,3173.93,237.00M
1526,2021-04-13,"3,176.49","3,192.61","3,174.31",0.44,3187.9,222.92M
1527,2021-04-14,"3,188.41","3,189.45","3,174.60",-0.27,3179.39,170.18M
1528,2021-04-15,"3,189.16","3,189.71","3,176.08",0.17,3184.77,219.87M
1529,2021-04-16,"3,184.65","3,203.56","3,184.31",0.53,3201.76,295.25M
1530,2021-04-19,"3,204.14","3,214.93","3,200.72",0.25,3209.72,453.91M
1531,2021-04-20,"3,207.99","3,211.00","3,187.40",-0.55,3192.17,320.10M
1532,2021-04-21,"3,163.48","3,172.87","3,145.28",-1.16,3155.06,295.93M
1533,2021-04-22,"3,171.78","3,188.71","3,170.41",1.04,3187.78,219.21M
1534,2021-04-23,"3,172.68","3,194.04","3,167.00",0.2,3194.04,203.22M
1535,2021-04-26,"3,187.72","3,211.54","3,183.37",0.34,3204.9,241.69M
